g_value,n,current_zeta_value,runtime,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8
0.036,1,4,0.0376744270324707,0.0476376827015638,0.0287640412928461,0.0008623471609527,-0.0220687099280612,-0.0322385275208619,-0.100249132316893,-0.5072087305027403,-inf
0.037,1,4,0.0226590633392334,0.0486798226656021,0.0376336860783938,0.0033728910400225,-0.0204655153251152,-0.0313581653195285,-0.0783701671996439,-0.3968960381027245,-inf
0.038,1,4,0.0228631496429443,0.0513310074030913,0.0334796069904328,-0.0011932102356871,-0.0239171898917526,-0.0393523035269289,-0.0714278332799861,-0.3994281302268082,-inf
0.039,1,4,0.040663719177246,0.0492955460407949,0.0272482092907684,-0.0015932341272069,-0.0204308043639117,-0.0329736962388406,-0.0783247324426423,-0.4720831727699626,-inf
0.04,1,4,0.0379872322082519,0.0554406774424527,0.038830230692572,0.0022983632167581,-0.0268755887457278,-0.0343347327525799,-0.0713206250142122,-inf,-inf
0.041,1,4,0.0377473831176757,0.0566360299381093,0.0367639687376332,0.0045937892040087,-0.0152676675850127,-0.0276479411665113,-0.0727000462247999,-0.4752719199432507,-inf
0.042,1,4,0.0225424766540527,0.0626346707356606,0.0337947067374018,-0.0018034025999782,-0.0185838744286422,-0.0323547505704729,-0.072962851836643,-0.460659134105306,-inf
0.043,1,4,0.0376534461975097,0.0582810329447278,0.0280023642115216,0.0005979825940207,-0.020522118264444,-0.0360166127983524,-0.0956819682711193,-0.5868216474277668,-inf
0.044,1,4,0.0225138664245605,0.0622565165315789,0.0286944245887008,0.0021384809597606,-0.0185845275894405,-0.0280125576991324,-0.0837262449045914,-0.4459331487500004,-inf
0.045,1,4,0.0226223468780517,0.0537536027246609,0.02821985964624,0.000716834726184,-0.0187848765893331,-0.0275620761541176,-0.0784147774405848,-0.5401527533339484,-inf
0.046,1,4,0.0226082801818847,0.0602896602597518,0.0260266082901792,-0.0022614862793175,-0.0208452069031776,-0.0378293800756334,-0.1120736942574491,-0.5146354851170198,-inf
0.047,1,4,0.0411450862884521,0.0659783769332955,0.0285306506078047,-0.0018719733103517,-0.0174116876569961,-0.0348953694233114,-0.0817900381008349,-inf,-inf
0.048,1,4,0.0375275611877441,0.0638423492996975,0.0285762084122775,-0.0079114384615871,-0.0218221133897143,-0.0292594633613211,-0.0809609986508573,-0.5866140604694523,-inf
0.049,1,4,0.0231661796569824,0.0723269529448425,0.030188667820842,-0.0045927088677142,-0.0142161788078935,-0.0293578701329535,-0.0687470245056788,-0.4448816720785138,-inf
0.05,1,4,0.0225312709808349,0.0768941792390202,0.0323556558332747,0.0040106936028006,-0.0188416514275405,-0.0330804691319928,-0.0872436179443348,-0.5230652393447911,-inf
0.051,1,4,0.0383751392364501,0.0665640061145658,0.0240232377958526,-0.0017126175376379,-0.0176177797519971,-0.0360697754087613,-0.0814192777738093,-0.6743555949444704,-inf
0.052,1,4,0.0227749347686767,0.0637446598093069,0.023766791439516,-0.0026405326519481,-0.0218285803462333,-0.0251260947052316,-0.0931118191599328,-0.6114317744833181,-inf
0.053,1,4,0.0227336883544921,0.0764161395892922,0.0272881602096322,-0.0017942117666882,-0.0194602423730507,-0.0298522404880207,-0.0920960686063182,-0.6329273664200679,-inf
0.054,1,4,0.0227408409118652,0.0702289919553671,0.0342210554342837,-0.0028822823693774,-0.0204727957266343,-0.0253525948558652,-0.0621345389034904,-0.4601287533109921,-inf
0.055,1,4,0.0226397514343261,0.0821734924061896,0.0261666564189892,-0.00311223950725,-0.0175068500228652,-0.0258698076821074,-0.0782171617344125,-0.5450505527374322,-inf
0.056,1,4,0.0231730937957763,0.0659985534411045,0.0251144974347045,-0.0080813263481872,-0.0186205834617257,-0.0294269175133196,-0.1251434621122164,-0.5784606085530969,-inf
0.057,1,4,0.0232117176055908,0.0780734103568879,0.0265386445034102,-0.0057904858454005,-0.0192179165274738,-0.0254234400868046,-0.0811901304737095,-0.6595042615475141,-inf
0.058,1,4,0.0228686332702636,0.0709128965225879,0.0250465824282337,-0.0040743065053589,-0.01802460018717,-0.0318574531118178,-0.0732556013433919,-0.5027991464984275,-inf
0.059,1,4,0.0227754116058349,0.0715660992091002,0.0187051469848856,-0.0094774648642647,-0.0199283031288923,-0.0295510035965658,-0.0908023854929,-0.6585770389254763,-inf
0.06,1,4,0.0380394458770751,0.0708708250150007,0.0259593509168841,-0.0064898252116207,-0.0159607655879086,-0.0282638245295095,-0.0719069031004929,-inf,-inf
0.061,1,4,0.0382196903228759,0.0788856491367172,0.0255688204241953,-0.0064792273717197,-0.0166384039936555,-0.0300091707089651,-0.0835257836405104,-0.5244346989112931,-inf
0.062,1,4,0.039050817489624,0.0724033948990744,0.0201466057210417,-0.0152941828248059,-0.0170571240668063,-0.0224024670600089,-0.0882224543150452,-0.5538236744237868,-inf
0.063,1,4,0.0227453708648681,0.0812823596866695,0.0221817573146477,-0.0085248109362193,-0.0116813059029892,-0.0273613607421557,-0.1216760357995835,-0.641530487883665,-inf
0.064,1,4,0.0225558280944824,0.0806972972141586,0.024587282802486,-0.0114200464455143,-0.0145745081201173,-0.0283926725808719,-0.0948037159919193,-0.5069272350685858,-inf
0.065,1,4,0.0231695175170898,0.0812449427921048,0.0225882073642864,-0.0065418825994032,-0.0162494987574071,-0.0249944054621188,-0.12087542044517,-0.6005306389332391,-inf
0.066,1,4,0.0225040912628173,0.0756807343406335,0.0204847252627145,-0.0065819380195283,-0.0186927327204108,-0.0275130172174929,-0.1195452759421828,-0.6649184443260311,-inf
0.067,1,4,0.0238211154937744,0.059283690590492,0.0168766242644629,-0.007639527257066,-0.0169303350599263,-0.0278288348201918,-0.1060964307771635,-0.6775026656455815,-inf
0.068,1,4,0.0384228229522705,0.0872089731088209,0.0190617704626874,-0.0050722943785864,-0.0139756666936581,-0.0272082868632668,-0.1034453330552663,-inf,-inf
0.069,1,4,0.0376546382904052,0.0783838352703602,0.0178841667268173,-0.0106589753876741,-0.0129968385499725,-0.0285836994242799,-0.1089329999492308,-0.5038822643588099,-inf
0.07,1,4,0.022695779800415,0.1004348355702268,0.0162161295015075,-0.0055069203857815,-0.0128926580383803,-0.0252401712668485,-0.0851438221721428,-0.5486438777890653,-inf
0.071,1,4,0.0228102207183837,0.0812305208539734,0.0159951111435336,-0.0090389544266415,-0.0156773050558557,-0.0293067516500401,-0.0894633940955098,-0.6004422735980577,-inf
0.072,1,4,0.0227832794189453,0.082846163161034,0.0173139157280082,-0.0065578955833048,-0.0132904760659598,-0.0251862241872242,-0.0905422705861467,-0.6176210941349238,-inf
0.073,1,4,0.0224709510803222,0.0811402885704658,0.0166151473137915,-0.007515120564209,-0.0184822390214875,-0.0257648730879468,-0.0879822933397087,-0.6194883528853488,-inf
0.074,1,4,0.0375776290893554,0.0833501108479482,0.0150513858897597,-0.0128371862494188,-0.0170393065579836,-0.0335562172701336,-0.0990405768144582,-inf,-inf
0.075,1,4,0.0229163169860839,0.0807753023521878,0.0130809007230066,-0.009465891996406,-0.0156497836006532,-0.024506355893549,-0.1257400792814331,-0.5884143201121486,-inf
0.076,1,4,0.0229744911193847,0.0848043269427443,0.0091898054119539,-0.0094065417361674,-0.0165796947951114,-0.0359099937541104,-0.0934716940849438,-0.639219520808855,-inf
0.077,1,4,0.0227553844451904,0.0832346640729979,0.0127208909873174,-0.006376107386434,-0.0169642664512699,-0.0250740815073055,-0.1036142065661651,-0.6534659725227815,-inf
0.078,1,4,0.0226228237152099,0.0799207104058929,0.013914416543654,-0.0087616179654923,-0.0158384348939315,-0.0271445049345874,-0.0997573480131723,-0.6460988301767437,-inf
0.079,1,4,0.0226542949676513,0.0853034728347417,0.0124105656794224,-0.010631361854338,-0.0168647926669622,-0.0246624351337222,-0.1285159283683683,-0.6029964039196167,-inf
0.08,1,4,0.0230796337127685,0.0869845804158145,0.0091449570458348,-0.0088769751769671,-0.0132888809903829,-0.0277533485186564,-0.1254675417933287,-0.6279807267237911,-inf
0.081,1,4,0.0375645160675048,0.0858411093008343,0.0112439801980125,-0.0078927125601387,-0.0176143157332073,-0.0218324229254932,-0.0948763701159882,-inf,-inf
0.082,1,4,0.0224890708923339,0.0691697709587676,0.0095246910252845,-0.0093476332240332,-0.0160789137562035,-0.0330397738519634,-0.1077917297675314,-0.7784321831588638,-inf
0.083,1,4,0.0226688385009765,0.089426525918013,0.0201209610344206,-0.0092590875094958,-0.0172610840763612,-0.0274201192691441,-0.100083042118067,-0.6137221446066846,-inf
0.084,1,4,0.0381412506103515,0.0736762485710273,0.0091138849935134,-0.009492162072483,-0.017350222357976,-0.0234764459728884,-0.1149624870653388,-0.6994740449164316,-inf
0.085,1,4,0.0371515750885009,0.0814202241166402,0.0104195384489557,-0.0089071021663077,-0.0169365809399278,-0.0269994990922787,-0.117980289234909,-0.788612489409138,-inf
0.086,1,4,0.0381736755371093,0.0796882099877168,0.0100800599189152,-0.0084520839287911,-0.0152498853271366,-0.02444624430877,-0.1202765343449146,-0.7953352674481522,-inf
0.087,1,4,0.0377082824707031,0.0835720345133619,0.0050081423784599,-0.0110958586989176,-0.0193363729492504,-0.0298988049221048,-0.191487719651253,-inf,-inf
