g_value,n,current_zeta_value,runtime,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8
0.153,1,4,0.0227758884429931,0.0476130387784777,-0.0017654287592302,-0.0061645357100286,-0.0123971201619588,-0.0857673434416121,-0.2573654996290467,-0.6787304529865056,-inf
0.154,1,4,0.0410318374633789,0.0469389631968647,-0.0008932917658168,-0.0073597294296603,-0.0123231637614221,-0.0880028019949432,-0.2577407982857846,-0.6934940012957621,-inf
0.155,1,4,0.0230200290679931,0.0467042518972592,0.0004568823737656,-0.006666602253851,-0.0128560847473997,-0.0813032291647586,-0.2515463797588605,-0.6745260799740176,-inf
0.156,1,4,0.0228033065795898,0.044799448054265,-0.0001965355183519,-0.0078173588861947,-0.0142744019969332,-0.0873082723849027,-0.2680960282219301,-0.7310613170261532,-inf
0.157,1,4,0.0416748523712158,0.0491846276884185,-0.0001113572894771,-0.0056693546340708,-0.0102207308497792,-0.0856660991937749,-0.2466374428100896,-0.7786640189677793,-inf
0.158,1,4,0.0414557456970214,0.0439501080079066,-0.003461853580371,-0.0053805459336679,-0.0108742456580075,-0.096391136505841,-0.2603789287614655,-0.6191881749722454,-inf
0.159,1,4,0.0310981273651123,0.0507031643310739,-0.0020913165671373,-0.0065255024078773,-0.0107148676790322,-0.0900895857353995,-0.273280208850669,-0.6568361154950516,-inf
0.16,1,4,0.0319137573242187,0.0526603317719483,-0.0018337192582147,-0.0066523283096213,-0.012857357022779,-0.0877754243805955,-0.2658583103274498,-0.6809997500808217,-inf
0.161,1,4,0.0411744117736816,0.051136020841294,-0.0042385274988691,-0.0047978164278667,-0.0096991982113557,-0.0889365473691969,-0.2893826937288144,-0.732322419926308,-inf
0.162,1,4,0.0310571193695068,0.0453637192721823,-5.125562670786085e-05,-0.0070445999972231,-0.0106886173818808,-0.0900894177757714,-0.2729744125651891,-0.6796056537213003,-inf
0.163,1,4,0.03147554397583,0.0488094271871239,0.0006192985366167,-0.0068016806128419,-0.0130728681145976,-0.0921677778865445,-0.3047148688520042,-0.7510416185502938,-inf
0.164,1,4,0.0423023700714111,0.044654643382947,-0.0006823612958054,-0.0058777583715145,-0.0099659310949002,-0.0937144011897177,-0.2997960259789786,-0.6912196863576078,-inf
0.165,1,4,0.0310063362121582,0.0543153422314514,-0.0018159996250421,-0.0072233842302304,-0.0104486482797956,-0.0909188387619543,-0.2775909842755497,-0.6764552948976245,-inf
0.166,1,4,0.0407969951629638,0.0406187627307189,-0.0024318665474572,-0.0060660609992453,-0.0109968307110587,-0.0929067756799999,-0.3319324398636906,-inf,-inf
0.167,1,4,0.0305995941162109,0.05163224325314,-0.0021589050590288,-0.0056977314700175,-0.0120650668801385,-0.0937133951826127,-0.3015371518735975,-0.7696622669600172,-inf
0.168,1,4,0.0308456420898437,0.0523606077499393,-0.0023984475981921,-0.0066392071658636,-0.0110018715651191,-0.0931975991159388,-0.2789265548640278,-0.6585594271541844,-inf
0.169,1,4,0.0408618450164794,0.0464002095754293,-0.0017944256722125,-0.0073212320834857,-0.0137423321607193,-0.0927830252842937,-0.2834131897252804,-0.7408453444449697,-inf
0.17,1,4,0.0311980247497558,0.0418938934097791,-0.0023848177374503,-0.0078868716469647,-0.0098838951959621,-0.0940009086646835,-0.307985720327555,-0.7837732648282886,-inf
0.171,1,4,0.0308141708374023,0.0430850568840387,-0.0011548800037372,-0.0070130857213761,-0.0091554639471644,-0.0958866260957245,-0.279597800563138,-0.6823245742604103,-inf
0.172,1,4,0.0408422946929931,0.0494613123202987,-0.0038071117335453,-0.005731504944488,-0.0100298379449987,-0.091523798973447,-0.2817516862003832,-0.8348791272603192,-inf
0.173,1,4,0.031097412109375,0.053763306029262,0.0004761041599652,-0.0061606947374539,-0.0121936882382121,-0.0918872385158021,-0.3020366477285919,-0.7374586118960923,-inf
0.174,1,4,0.0406866073608398,0.0480119365267805,-0.0031807907708344,-0.0094753852665809,-0.0095028424805274,-0.0956612038470422,-0.3483277266232205,-0.802520890429156,-inf
0.175,1,4,0.030444860458374,0.0551078092204258,-0.0007575095635177,-0.0063448773351134,-0.0108338670063596,-0.0894070814781372,-0.2763783031507854,-0.6754537943417556,-inf
0.176,1,4,0.0370383262634277,0.0418551029631698,-0.0022647509137565,-0.0065847798875929,-0.0118477641749474,-0.0933014332249641,-0.3468555433023871,-inf,-inf
0.177,1,4,0.0314116477966308,0.0514769296549982,-0.0037325173427242,-0.0043413916950517,-0.0121597005459313,-0.0931606542013956,-0.325801978581076,-0.7874239942357111,-inf
0.178,1,4,0.0416095256805419,0.0505146281854841,-0.000210977364992,-0.0055768656999133,-0.0131602344338078,-0.0946667402972741,-0.3215067976285197,-0.8698643985861882,-inf
0.179,1,4,0.0304195880889892,0.0433667406925749,-0.0042826961312125,-0.0066276071015399,-0.0096316214362419,-0.0968881439103757,-0.3389979804686169,-0.7463523870309198,-inf
0.18,1,4,0.0370502471923828,0.0473938481346678,-0.0015066337893088,-0.005903050207938,-0.0114788041059098,-0.0917950886754097,-0.3071357831517122,-0.7438239272073068,-inf
0.181,1,4,0.031301736831665,0.0539443621014214,-0.0013743130306446,-0.0056766934604527,-0.0107953430309482,-0.0995576204593403,-0.2949603268540954,-0.8149230797023789,-inf
0.182,1,4,0.0405728816986084,0.0468278565749817,-0.0007938004044077,-0.0062889462375767,-0.0106594304127137,-0.0970734241870567,-0.3328707935781628,-inf,-inf
0.183,1,4,0.030668020248413,0.0535714324300297,-0.0008186825647987,-0.0068233305958353,-0.0110131062528905,-0.0939123758693419,-0.3434884549240549,-0.868857609832176,-inf
0.184,1,4,0.0412530899047851,0.0439074831362031,-0.0014343091710437,-0.0058976939643562,-0.0112813750132312,-0.1001505365953905,-0.310049796817108,-inf,-inf
0.185,1,4,0.0306048393249511,0.0451524808514972,0.0007762541761872,-0.0051475727767318,-0.0092586133849132,-0.0994945151203426,-0.3241186388679223,-0.7740718425057354,-inf
0.186,1,4,0.0310490131378173,0.0356680082901151,-0.0009008106149002,-0.0058948101775796,-0.0091251626819944,-0.0952230601721056,-0.3580459793801664,-0.7736982822783567,-inf
0.187,1,4,0.0409998893737793,0.044235017577253,-0.0021888466394982,-0.0064522658780936,-0.0107208260207244,-0.0952753029250237,-0.338500833128569,-0.876302549279009,-inf
0.188,1,4,0.0305032730102539,0.0427247187960427,-0.0026715951108886,-0.0055649046825048,-0.0099902420798028,-0.0988636012767398,-0.3299217141346912,-0.9149679522448266,-inf
0.189,1,4,0.0307278633117675,0.0491517796843958,-0.0025997990596648,-0.0066738025015887,-0.0117745720485231,-0.0933135983229009,-0.3231401164912346,-0.8566650604834195,-inf
0.19,1,4,0.0407559871673584,0.0494807723830873,-0.0004063112556642,-0.00597825624805,-0.008037822840027,-0.1046429818338228,-0.3375775784965388,-0.8116454985678786,-inf
0.191,1,4,0.0315749645233154,0.0532558242658047,-0.00105921377238,-0.0067957778759812,-0.0101653573739897,-0.0913289698322679,-0.3321280931328419,-0.908638475257471,-inf
0.192,1,4,0.0413432121276855,0.0455811317229118,-0.0007272508135671,-0.0059552017033144,-0.0120626031512744,-0.1014933047313721,-0.3392658162473405,-0.8702294638529533,-inf
0.193,1,4,0.0408687591552734,0.053298316365765,-0.0001988186577057,-0.0061002121858795,-0.0113387730760441,-0.095951893253793,-0.3350575574622182,-inf,-inf
0.194,1,4,0.0307273864746093,0.0441591466013608,-2.765880942281536e-05,-0.0062010701177731,-0.0086489266571783,-0.1037966267536549,-0.3895134871090908,-0.7629450717335714,-inf
0.195,1,4,0.0405573844909668,0.0392314221334545,-0.0034086808106224,-0.0057213256417352,-0.0114042543303886,-0.1009703158653491,-0.351709019749769,-0.9136529763397556,-inf
0.196,1,4,0.0304610729217529,0.0479793986504448,-0.0025851818908687,-0.0073158776166361,-0.0083718987955594,-0.0970765866569837,-0.3520697931583899,-0.9863107003150998,-inf
0.197,1,4,0.0408632755279541,0.0450239726248719,-0.0010096500266897,-0.006226593317031,-0.0116125351560354,-0.0974176683717685,-0.3643365889879891,-inf,-inf
0.198,1,4,0.0404567718505859,0.0449453485696646,-0.0015254078716941,-0.0068164084551885,-0.0093851422577989,-0.1019897969549615,-0.336699828794224,-0.9575608619209018,-inf
0.199,1,4,0.0417971611022949,0.0445592125383122,0.0006205665241408,-0.0058598022342025,-0.0081740339872499,-0.1001084565045205,-0.3600820162442815,-0.8746658258770833,-inf
0.2,1,4,0.0298175811767578,0.0393665615138785,-0.0018750097058343,-0.0069612046310553,-0.0100312582141464,-0.097581020443254,-0.3765724863832393,-0.9106507900121158,-inf
0.201,1,4,0.0305502414703369,0.0429048139905802,-0.0026088911207223,-0.0062768854281036,-0.0090464297960256,-0.0988933082355782,-0.3569916592702263,-0.8764296115447983,-inf
0.202,1,4,0.0402028560638427,0.040861029370372,0.0028516648394226,-0.0054123310428789,-0.0096774840967144,-0.0977764808294014,-0.3804037700793948,-0.9969338548414592,-inf
0.203,1,4,0.0403637886047363,0.0434374573006606,-0.0006062525797094,-0.0064021327000484,-0.0084901762675264,-0.0999801405768323,-0.3253007560496307,-0.7805196874502497,-inf
0.204,1,4,0.0415921211242675,0.0419181063998374,-0.0003946151283759,-0.0064337473971175,-0.0087567094109662,-0.1029791713069462,-0.4220461713973369,-0.9368463017672632,-inf
0.205,1,4,0.0304489135742187,0.0352172323235504,-0.0014954279613499,-0.0060101200892604,-0.0098218050989748,-0.1116276583196213,-0.3933768936144206,-0.8544691749741509,-inf
0.206,1,4,0.0420491695404052,0.034067762519985,-0.0005903525209526,-0.0054628869646107,-0.0078803173418828,-0.1082061015960975,-0.4264324564017496,-1.018229156267937,-inf
0.207,1,4,0.0295178890228271,0.0475133308028999,-0.0028035630547237,-0.0053705721679063,-0.0094874869121651,-0.1028487743608153,-0.4078549186133082,-0.9461672476603104,-inf
0.208,1,4,0.0407297611236572,0.0476310951266313,-0.0020788103104358,-0.0051351716656558,-0.0112366445810828,-0.1096833403903377,-0.3809577889683928,-1.0488974234286117,-inf
0.209,1,4,0.0312397480010986,0.0401643019400321,-0.001644979254213,-0.005674330505258,-0.0089711646135788,-0.1108325682130902,-0.4080537644474641,-0.8362603430888184,-inf
0.21,1,4,0.0420722961425781,0.0485713430710752,-0.0020558119376081,-0.0076107601093679,-0.0095624325556837,-0.1034712094512794,-0.4408136734845949,-0.9583216524640296,-inf
0.211,1,4,0.0400576591491699,0.0377139480720311,-0.0020557973584971,-0.0064199932655115,-0.0102630258962421,-0.1049541670401592,-0.4126890948943245,-0.98245763491724,-inf
0.212,1,4,0.0308351516723632,0.0506164267373046,-0.0026806208839908,-0.0066675807334497,-0.0089884464265655,-0.1116191417328452,-0.4163877465536183,-1.0349709010671466,-inf
0.213,1,4,0.0321588516235351,0.0483641126264387,-0.0038064466356981,-0.0059519488765352,-0.0090683562727655,-0.1051025986272841,-0.4461494413413714,-0.8617941715234395,-inf
0.214,1,4,0.0419681072235107,0.048781757803196,-0.0006842197728518,-0.0057320396251165,-0.0092442301263305,-0.1070959648416991,-0.3821291977795975,-inf,-inf
0.215,1,4,0.0405938625335693,0.043450082375119,-0.0022291471642566,-0.0061686687529098,-0.01016865156812,-0.1070826072512002,-0.4005638358249965,-0.9458408301893332,-inf
0.216,1,4,0.0303881168365478,0.0424366536742532,-0.0015831702293861,-0.0061397210380244,-0.0091672573079117,-0.1090597310257262,-0.3983673408940232,-0.9270791254228896,-inf
0.217,1,4,0.0315587520599365,0.0262911545798935,0.0008583350749687,-0.0058031749568621,-0.0082699958599275,-0.1128839188268859,-0.4451857697900186,-1.0467070373647875,-inf
0.218,1,4,0.0407760143280029,0.0469809713761174,-8.016477341326098e-05,-0.0060765707567124,-0.0091858376688823,-0.1096819359236039,-0.3985123497905099,-0.9529265659175288,-inf
0.219,1,4,0.0412385463714599,0.0472472776942009,-0.0030771966761312,-0.0063235841435639,-0.0092457027170046,-0.1064759781810166,-0.3784947226069016,-1.074100594723607,-inf
0.22,1,4,0.0310320854187011,0.0404884974832075,-0.0016709543121838,-0.0064836388125622,-0.0070611541213326,-0.1129503971748951,-0.4262502499863811,-1.1280297877025336,-inf
0.221,1,4,0.0414183139801025,0.0405850432908391,-0.0029716344666687,-0.0060096761476188,-0.0088656141174644,-0.1096366772878469,-0.5197012383649324,-inf,-inf
0.222,1,4,0.0312998294830322,0.0372167116847011,-0.0043697963903255,-0.0054986369694794,-0.0065270788381955,-0.1144623381562036,-0.459601434054915,-1.0322406848175738,-inf
0.223,1,4,0.0411880016326904,0.0491371279277277,-0.002328845919894,-0.0052296074571242,-0.0073248698373281,-0.1134835181046795,-1.112383856681312,-inf,-inf
0.224,1,4,0.0306277275085449,0.0411125360202787,-0.0014799539830791,-0.0060563242884053,-0.0093328506535648,-0.107242583976837,-0.4335808491311376,-0.9828141315937976,-inf
0.225,1,4,0.0407915115356445,0.033312298759648,-0.0033143966247409,-0.0050938970677891,-0.0077736700859467,-0.1155727752018092,-0.4506910483619632,-1.0472504629645412,-inf
0.226,1,4,0.0415146350860595,0.036604600507681,-0.0037808111203075,-0.0064984713020094,-0.0073716411524522,-0.1149601812651774,-0.5176509909349308,-inf,-inf
0.227,1,4,0.0400466918945312,0.0418535617255873,-0.0024722633447039,-0.0053223222115216,-0.0075668288134471,-0.1121911085420704,-0.4440141927982251,-1.066347798040897,-inf
0.228,1,4,0.0314111709594726,0.0377075937186399,-0.0030049098402285,-0.0070662941539813,-0.0077706349938986,-0.1150317921341509,-0.4525964954220525,-1.0232913276107305,-inf
0.229,1,4,0.0404160022735595,0.043135565822847,-0.0023151326667788,-0.0070218277291625,-0.0071916626365036,-0.1119349943506555,-0.4462618320279652,-1.015298523924954,-inf
0.23,1,4,0.0408267974853515,0.0462523580075707,-0.0009357640339868,-0.0058207897138246,-0.0105897533719122,-0.1097678519756639,-0.4478797874948883,-1.2117025594694784,-inf
0.231,1,4,0.0309715270996093,0.0463087496025453,-0.0034211294533079,-0.0065685693105117,-0.0085420478457024,-0.1126136794928368,-0.4299692055367938,-1.1684055965169358,-inf
0.232,1,4,0.0410192012786865,0.0442419500173612,-0.0015628617721192,-0.0051194074326734,-0.0070900633164025,-0.1163333312917071,-0.4624767127723188,-1.037287668385859,-inf
0.233,1,4,0.0407323837280273,0.0388954565429235,-0.0010122239912071,-0.0062686912118616,-0.0075063193387237,-0.1135492565566214,-0.4832607346449703,-inf,-inf
0.234,1,4,0.0402421951293945,0.0390601107078217,-0.0033073503816811,-0.0059640291377559,-0.0070115657422159,-0.1114635101971185,-0.530067273022406,-inf,-inf
0.235,1,4,0.0412445068359375,0.0383606745653488,0.0004357023954205,-0.0057747597040263,-0.0071240148341234,-0.1192417570559864,-0.4408661272564785,-0.9967366834371048,-inf
0.236,1,4,0.0415408611297607,0.0442317682824873,-0.0027283936113067,-0.0062279082992061,-0.0086616670876718,-0.1219008984244042,-0.4634553861906505,-1.159509159114111,-inf
0.237,1,4,0.0304503440856933,0.0415429694245395,-0.0035217324442069,-0.0057616644639449,-0.0072644752472931,-0.1130815428863594,-0.4765390198230167,-1.1881699170547928,-inf
0.238,1,4,0.0415990352630615,0.037135532189503,0.0002194492159851,-0.0073672558586186,-0.0077169145792233,-0.1155254422945758,-0.5011310292814963,-1.055048979800821,-inf
0.239,1,4,0.0309927463531494,0.042139189938525,-0.0005993099594431,-0.0052846817621028,-0.0076710385812451,-0.1170029891973532,-0.5087165573502571,-1.1093277087580056,-inf
0.24,1,4,0.0414228439331054,0.0460633520591646,-0.0017696867393771,-0.00684424821836,-0.0074762975045441,-0.1236682801229977,-0.4317379932675548,-inf,-inf
0.241,1,4,0.0414257049560546,0.0354271802746181,-0.0019230468370468,-0.0049652463017994,-0.0078235810028092,-0.1154361981579628,-0.4782225644427715,-inf,-inf
0.242,1,4,0.0404305458068847,0.0312500469323146,-0.0026303530187188,-0.0060774357438533,-0.0073639789087866,-0.1150930022399749,-0.4421515091401821,-inf,-inf
0.243,1,4,0.0305888652801513,0.0326198843675366,-0.00285768632808,-0.0058057956224541,-0.0090720263908376,-0.120845622211152,-0.4756368912949785,-1.07340166779375,-inf
0.244,1,4,0.0381693840026855,0.0434181124467218,-0.002633275055595,-0.0060866626492394,-0.0074340061895174,-0.1116273666166303,-0.4619915314473139,-1.1496318766239395,-inf
0.245,1,4,0.0415956974029541,0.0327172551914327,-0.0014960373134542,-0.0050868838345582,-0.0095828688949568,-0.1170169565404145,-0.5012986351997761,-1.0553283849235613,-inf
0.246,1,4,0.0302488803863525,0.039054639623675,-0.0013286596852942,-0.0060120713503338,-0.0086425012097092,-0.1271833903273276,-0.5124445034179571,-1.217826997901615,-inf
0.247,1,4,0.042374849319458,0.0402441434988331,-0.0025679540406144,-0.0055379190905213,-0.007732205556516,-0.1134776975580021,-0.4548965577401938,-1.160847576269459,-inf
0.248,1,4,0.0412309169769287,0.0367344696370017,-0.0024097461987842,-0.0053107031667375,-0.0062891325103834,-0.1111292366813739,-0.5424912390389414,-1.2288672036145407,-inf
0.249,1,4,0.0413758754730224,0.0335852103536134,-0.0028974629705465,-0.005874210357406,-0.0085885102602475,-0.1192177327573237,-0.5363372375318399,-inf,-inf
0.25,1,4,0.0377540588378906,0.0413230362040263,-0.0022911377045708,-0.0059454265101041,-0.0066157739679185,-0.1365302728998878,-0.4896185183077,-1.156961521821034,-inf
0.251,1,4,0.0304884910583496,0.0336151943263166,-0.002439130184941,-0.0074263525205294,-0.007639116822329,-0.1263271635151383,-0.4867828426475764,-1.1178108402476077,-inf
0.252,1,4,0.0414881706237793,0.0363096670572557,-0.0003003827426543,-0.0050229896963644,-0.0073179141741795,-0.1165167210732534,-0.5160025320239119,-1.1827235936484068,-inf
0.253,1,4,0.0416815280914306,0.0383892668534182,-0.0026397765737133,-0.0070066901302971,-0.0070109188034693,-0.128008146298196,-0.4866755620068876,-inf,-inf
0.254,1,4,0.0411016941070556,0.0324641730315905,-0.0026466182924868,-0.005998074311426,-0.0071094178082868,-0.1251068777082001,-0.5176394421385979,-inf,-inf
0.255,1,4,0.0408966541290283,0.0379145555340061,-0.002600746900238,-0.0061730723534401,-0.0077859990581395,-0.1295679374666074,-0.5405285649905753,-1.0989048527254195,-inf
0.256,1,4,0.0307495594024658,0.0380401067889105,-0.0024275188203873,-0.0057284541435171,-0.0061441635433775,-0.1169893253773734,-0.5397714250249345,-1.262704416710135,-inf
0.257,1,4,0.0385615825653076,0.0286960362770627,-0.0026924946721221,-0.0053901045940313,-0.00638617543659,-0.1181066672384998,-0.5050062425352342,-inf,-inf
0.258,1,4,0.0305285453796386,0.0315411695338322,-0.0022029574931987,-0.0053230378801013,-0.005741584717175,-0.128287250380686,-0.5440482523960048,-1.1633495867460313,-inf
0.259,1,4,0.0408458709716796,0.0410006346872049,-0.0019145367979574,-0.0051086912312317,-0.0081120682716026,-0.1138535030235266,-0.5336547500746555,-inf,-inf
0.26,1,4,0.0412592887878418,0.0397747524417765,-0.0020439343338958,-0.0053796980351308,-0.0076645467629274,-0.1290577187604607,-0.487155692935823,-1.186110895451186,-inf
0.261,1,4,0.0404756069183349,0.0357082005427437,-0.0023645303852704,-0.0056877350892027,-0.0076371631906823,-0.1318942267886553,-0.5825318990123057,-1.2194318096677903,-inf
0.262,1,4,0.0422687530517578,0.0292295275644228,-0.0025484457198689,-0.0063082545170642,-0.0104195719977185,-0.1150351014615102,-0.5766613641885612,-1.067362746276506,-inf
0.263,1,4,0.0308105945587158,0.0324503136564824,-0.0018920577476817,-0.0052972645080888,-0.0060459908896653,-0.1209094873122864,-0.5404861057372099,-1.2220025057005384,-inf
0.264,1,4,0.037846565246582,0.0384505101171592,-0.0013697965170829,-0.0049202337116417,-0.0057858905586237,-0.127460045589948,-0.552375852484263,-inf,-inf
0.265,1,4,0.0297353267669677,0.0254719386697758,-0.0006465589294849,-0.0048051621406593,-0.0065830456040663,-0.1295909102676668,-0.5427531363567742,-1.082162451522526,-inf
0.266,1,4,0.0426445007324218,0.0378249471416884,-0.0034870411444866,-0.005298354961376,-0.0077827238559655,-0.1200563734097503,-0.5297691690106106,-1.2061277716344176,-inf
0.267,1,4,0.0415050983428955,0.0341215071481077,-0.0010468209288163,-0.0055631991500026,-0.0077589390928883,-0.1232566520763178,-0.5625455161921714,-1.3445472682944664,-inf
0.268,1,4,0.040881872177124,0.032477874994499,-0.0024918703667268,-0.0058571776157095,-0.0068192006661274,-0.1357444417356218,-0.5616886493102483,-1.2689587086289094,-inf
0.269,1,4,0.041295051574707,0.039361852903306,-0.0026563252276544,-0.0054619083871124,-0.0070904409010122,-0.1323254671966669,-0.5971515752964641,-1.2110990141310822,-inf
0.27,1,4,0.0378444194793701,0.0354751169566611,-0.0019014011969016,-0.0059600296713136,-0.0059683655477245,-0.1326909584190456,-0.5410647621920401,-inf,-inf
0.271,1,4,0.0302710533142089,0.0324704579710812,-0.0016232529646227,-0.0050206499969681,-0.0059294409042349,-0.1290862660853809,-0.5785825484257855,-1.2760692084892065,-inf
0.272,1,4,0.0416460037231445,0.0307833304885865,-0.0020271249510428,-0.0060487177066416,-0.0064920420379405,-0.137506953060336,-0.5721338991473464,-1.3869791657028396,-inf
0.273,1,4,0.0417516231536865,0.0407118649475706,-0.0018534969023936,-0.0054901649037074,-0.0063756864649875,-0.1347636555723821,-0.6205811312938718,-1.2932498248841358,-inf
0.274,1,4,0.0310089588165283,0.033053057492912,-0.0013097875462465,-0.0050508259002681,-0.0063261422384183,-0.1387904459227157,-0.5763051547994005,-1.2787216313311516,-inf
0.275,1,4,0.0403554439544677,0.0268645093527649,-0.001213700218003,-0.0041065318544977,-0.0067893025782458,-0.1311494274005261,-0.5792637518550936,-1.1664640445656205,-inf
0.276,1,4,0.0415308475494384,0.0328669920893725,-0.0015078980526521,-0.005804895877585,-0.0091222104159899,-0.1243267073550614,-0.6108530875904501,-1.3172694876082844,-inf
0.277,1,4,0.0380315780639648,0.0425208722558955,-0.0026595617611336,-0.0071227762892561,-0.0088613114723101,-0.1346049141006284,-0.5212494372489413,-inf,-inf
0.278,1,4,0.0311031341552734,0.0316044537306003,-0.0022933674364947,-0.0065554260378414,-0.0070462933049434,-0.1346638722244375,-0.6061091566549623,-1.2277560060502255,-inf
0.279,1,4,0.0414295196533203,0.0405788163929878,-0.0028495095415458,-0.0060060725148082,-0.0083756560706018,-0.1346883942849939,-0.6077979528810755,-inf,-inf
0.28,1,4,0.0411939620971679,0.0367491397500177,-0.00228475821104,-0.0067855109230876,-0.0076724454442041,-0.1363331433363226,-0.5918893648101349,-1.3355781713426649,-inf
0.281,1,4,0.0410342216491699,0.0342566234409692,-0.0020958508109166,-0.0061229809197648,-0.0061308051030634,-0.1311230862934779,-0.6078867050589826,-inf,-inf
0.282,1,4,0.0380091667175293,0.0294157182835704,-0.0022990719395139,-0.0059683241778615,-0.0059948052084977,-0.1407521386990659,-0.5641720223285199,-inf,-inf
0.283,1,4,0.0421667098999023,0.0351547666300885,-0.002758670693712,-0.0055557603649557,-0.0059031946351219,-0.1381591207567215,-0.6011633344118176,-inf,-inf
0.284,1,4,0.030489444732666,0.0280912329400971,-0.0014667185551467,-0.0060308093599229,-0.0083881824226427,-0.134423786241649,-0.6324348889263659,-1.3518047582675663,-inf
0.285,1,4,0.0310850143432617,0.031210230850477,-0.0031986740377493,-0.0055311170927941,-0.0061854546335491,-0.1366853293385055,-0.576382475547037,-1.2900817594628855,-inf
0.286,1,4,0.0402028560638427,0.0305569894013911,-0.0033470943591909,-0.0054059197358658,-0.0058271999327059,-0.1403631245416871,-0.5566576637975046,-inf,-inf
0.287,1,4,0.042222261428833,0.033263232159873,-0.003642203213203,-0.006108771692263,-0.0088578812944273,-0.139884631425511,-0.6154846276789079,-1.46457779740377,-inf
0.288,1,4,0.041276216506958,0.0413754057939517,-0.0020281702871491,-0.0053444647783476,-0.0069239744765264,-0.1349273256518479,-0.6414206378703913,-inf,-inf
0.289,1,4,0.042109727859497,0.0263461694363117,-0.0028530048286192,-0.0057938473411214,-0.0087929368050551,-0.1374985451446307,-0.6410612011708287,-inf,-inf
0.29,1,4,0.0378391742706298,0.0285252143550212,-0.0033831389426898,-0.0061552130838875,-0.0086767845763039,-0.1304990756994545,-0.5999402569641908,-inf,-inf
0.291,1,4,0.0314862728118896,0.0377241201998467,-0.0029979243432094,-0.0062561068864589,-0.0064118871933891,-0.1327200002425269,-0.538539046566652,-1.3372959665970177,-inf
0.292,1,4,0.037452220916748,0.0248513116667782,-0.000850364957569,-0.0049340374619066,-0.0056721136555509,-0.1353188910185949,-0.5841947572308807,-inf,-inf
0.293,1,4,0.0404450893402099,0.0325508258922088,-0.0038623046756858,-0.0054578862048845,-0.0063226759696704,-0.1435435904975512,-0.648633607611981,-inf,-inf
0.294,1,4,0.0421414375305175,0.0303770029919796,-0.002851204597612,-0.005271889544928,-0.0078144561474438,-0.137324406158656,-0.6272197630870704,-inf,-inf
0.295,1,4,0.0405776500701904,0.0320958893684679,-0.0030905880262864,-0.0046993655369743,-0.0056396438088879,-0.1350968857007617,-0.7133242286496541,-inf,-inf
0.296,1,4,0.0413117408752441,0.0345971245026451,-0.0018173606022777,-0.004947680452951,-0.0059467867758917,-0.1328902772596196,-0.6329434570638471,-inf,-inf
0.297,1,4,0.0303497314453125,0.0317143857784889,-0.0028397869677639,-0.004832910064943,-0.0075329467891386,-0.135436824991664,-0.6529828615962896,-1.4065504647991132,-inf
0.298,1,4,0.0376214981079101,0.0327733890984923,-0.0013837478018406,-0.0043751575602776,-0.0055908405655681,-0.1326913866437662,-0.6348454393358919,-inf,-inf
0.299,1,4,0.0378007888793945,0.0276113662282036,-0.002809706996123,-0.0061084171825329,-0.006382237576365,-0.1390128729178366,-inf,-inf,-inf
0.3,1,4,0.0314481258392334,0.0321795433410717,-0.0020690138122083,-0.0049948330094253,-0.0073449001012961,-0.1385615462083391,-0.6141003432152132,-1.4289368047788564,-inf
0.301,1,4,0.0413427352905273,0.031438222728249,-0.0023355347950935,-0.0046649352826667,-0.0053695172424822,-0.139511278411175,-0.7204077102159091,-1.4633258038425734,-inf
0.302,1,4,0.0405194759368896,0.0348740409802528,-0.0022473217760595,-0.0054598298122409,-0.0062421991019248,-0.1360929402282881,-0.5645219674719635,-1.3361436254399754,-inf
0.303,1,4,0.0419526100158691,0.0323221088213295,-0.0032532734739,-0.0061117981622433,-0.006224073600601,-0.134898062937115,-0.6242352718070466,-inf,-inf
0.304,1,4,0.0417048931121826,0.0341739554812652,-0.0037382800815227,-0.0055636728813768,-0.0059896967998588,-0.1404607511932613,-0.7041818113989309,-1.4453465474177305,-inf
0.305,1,4,0.04142427444458,0.029618622063231,-0.0028526953377634,-0.0056516059019469,-0.0058630368197454,-0.1468522193540101,-0.7002076474877795,-inf,-inf
0.306,1,4,0.0376198291778564,0.032266188007723,-0.0027083388696183,-0.0046857213803267,-0.0050944038222377,-0.1375473913049716,-0.6385464685103027,-inf,-inf
0.307,1,4,0.03165864944458,0.028103173599076,-0.003356027744746,-0.0057262166805846,-0.00633867757204,-0.1414505439417041,-0.7365200064158757,-1.6406463889920462,-inf
0.308,1,4,0.0305452346801757,0.0393530012076089,-0.0029676553231929,-0.0060265356230116,-0.0065302200397993,-0.1450069069886248,-0.6969180770030632,-1.4842399272395836,-inf
0.309,1,4,0.0422346591949462,0.0290514433102251,-0.0026536547492806,-0.0058689259129307,-0.0060075714003713,-0.1666245060611161,-0.7009174733017535,-inf,-inf
0.31,1,4,0.0409696102142334,0.0301242546762773,-0.0029212831402119,-0.0050190763117455,-0.0053255288870365,-0.1509225783352518,-0.6507396573362486,-inf,-inf
0.311,1,4,0.0415022373199462,0.0254910131720014,-0.0009304529423995,-0.0046547868961214,-0.0067388538032606,-0.1465389488946821,-0.7253540555072071,-1.5526163152311556,-inf
