g_value,n,current_zeta_value,runtime,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8,lambda_9,lambda_10,lambda_11,lambda_12,lambda_13,lambda_14,lambda_15,lambda_16,lambda_17,lambda_18,lambda_19,lambda_20,lambda_21,lambda_22,lambda_23,lambda_24,lambda_25,lambda_26,lambda_27,lambda_28,lambda_29,lambda_30,lambda_31,lambda_32,lambda_33,lambda_34,lambda_35,lambda_36,lambda_37,lambda_38,lambda_39,lambda_40,lambda_41,lambda_42,lambda_43,lambda_44,lambda_45,lambda_46,lambda_47,lambda_48,lambda_49,lambda_50,lambda_51,lambda_52,lambda_53,lambda_54,lambda_55,lambda_56,lambda_57,lambda_58,lambda_59,lambda_60,lambda_61,lambda_62,lambda_63,lambda_64,lambda_65,lambda_66,lambda_67,lambda_68,lambda_69,lambda_70,lambda_71,lambda_72,lambda_73,lambda_74,lambda_75,lambda_76,lambda_77,lambda_78,lambda_79,lambda_80,lambda_81,lambda_82,lambda_83,lambda_84,lambda_85,lambda_86,lambda_87,lambda_88,lambda_89,lambda_90,lambda_91,lambda_92,lambda_93,lambda_94,lambda_95,lambda_96,lambda_97,lambda_98,lambda_99,lambda_100,lambda_101,lambda_102,lambda_103,lambda_104,lambda_105,lambda_106,lambda_107,lambda_108,lambda_109,lambda_110,lambda_111,lambda_112,lambda_113,lambda_114,lambda_115,lambda_116,lambda_117,lambda_118,lambda_119,lambda_120,lambda_121,lambda_122,lambda_123,lambda_124,lambda_125,lambda_126,lambda_127,lambda_128
0.098,3,4,0.7368025779724121,0.0992635147391231,0.06346253004058,0.0492092622407712,0.0449886740540949,0.0385667917534804,0.0369766857933634,0.0299703471203178,0.0282755303018473,0.0231246241599543,0.021607521886179,0.0181917174067257,0.0155189151596806,0.0145274768913387,0.0140928408273217,0.0101682495903519,0.0099108022663921,0.0064179845943948,0.0052739712638054,0.0033192111424251,0.0026869150795824,0.0011185086303959,0.000874377730119,-0.0003102196402548,-0.0007049831087604,-0.0025736261727131,-0.0029671939657263,-0.0032244641399449,-0.0039053097047871,-0.004368286047444,-0.0054228023149984,-0.0054808678258397,-0.0054997507446018,-0.005506852193695,-0.0058279277895068,-0.0058961777107485,-0.0060732320546171,-0.0063323798865316,-0.0063938589392782,-0.0069691600226413,-0.0069723123308334,-0.0072278536392826,-0.0072664953261751,-0.0078702194313882,-0.0081255852252125,-0.0083220869993384,-0.0086206915187163,-0.0087083912757586,-0.0099682316318983,-0.0101985744306311,-0.010562950963349,-0.0107581022634767,-0.0117435448973153,-0.0118297316573292,-0.0121816290869239,-0.0132647821936791,-0.01369952035309,-0.0137366377492189,-0.0146073928405719,-0.0148592704789271,-0.0160765276935939,-0.0162736231985587,-0.0168625894489993,-0.0197863224689003,-0.019978257899241,-0.0205891187929839,-0.0221464797302801,-0.0241018652065478,-0.0252492314898584,-0.0263945118845605,-0.0286669181650488,-0.0290354357173946,-0.0302072715499907,-0.0336038022648829,-0.0344589931116829,-0.0381808937395552,-0.0384148684994818,-0.0432387218052638,-0.0453893744074728,-0.0515588285651526,-0.0558371765828729,-0.0641350206063875,-0.066767689824949,-0.074960376081446,-0.0758234561246553,-0.085816978769374,-0.0923536898012117,-0.1006437214329997,-0.1089101039568235,-0.1216983497799629,-0.1338393423299395,-0.147113336006457,-0.1588346505667143,-0.1680208985911598,-0.1807990399776165,-0.1900483303227655,-0.2001899950370178,-0.2080408023751915,-0.2162055731509326,-0.2281459892819548,-0.2405317751438763,-0.2514360349379114,-0.2620438334965316,-0.2746616680782116,-0.2896155890052133,-0.3057507611298224,-0.3267752324968835,-0.3424170484193953,-0.3465920105148071,-0.3694831516037258,-0.3849007857906077,-0.3981506383285265,-0.4222941246394589,-0.4538460643551349,-0.4839435187713348,-0.5230955524025075,-0.574592837528803,-0.6514553783385297,-0.755593807791674,-0.8953324980288337,-1.1345468176832272,-1.5216691363801225,-2.2021823298919427,-3.2619775286687043,-4.982570684529676,-7.91814124669847,-11.670383511854872,-16.898069724845257,-inf
0.099,3,4,0.7330892086029053,0.1022490728953471,0.0655999617338278,0.0515988933260276,0.0485631246804058,0.0379703268420282,0.0376774921269981,0.0310899152138049,0.0275211744168807,0.0243872078512057,0.0234240258888695,0.0215326644687435,0.0180150160876293,0.0147159816649095,0.0142863857922457,0.0129261279437739,0.0114158170159812,0.0096139932131159,0.0062828658703925,0.005110529261462,0.0049867967153498,0.0015280925691971,0.0012672869850109,4.537671262003857e-05,-0.0002838154790647,-0.0019404867534365,-0.0026764377065888,-0.0032253611658606,-0.0036138644841826,-0.0039833091546161,-0.0049804545878936,-0.0054191576917814,-0.0055209022566162,-0.005551067424135,-0.0056568603535113,-0.0056697280703158,-0.0060101802742769,-0.0064108161974355,-0.006598724691498,-0.0067335886814485,-0.0068158161404264,-0.0071810857252655,-0.0071824621939156,-0.0075725878680821,-0.0075966765767512,-0.0079928586659004,-0.0080480901517629,-0.0081126687906574,-0.0094366694052418,-0.0096677427182847,-0.0096994093114369,-0.0099540785548649,-0.011662914898895,-0.0117342747853014,-0.0121024532769779,-0.0121920885528624,-0.0121990429904958,-0.0130369453325449,-0.013287030207664,-0.0151382606980405,-0.0161518319989694,-0.0167135237856849,-0.0171946934421387,-0.0187073838046566,-0.0187820978115092,-0.0214499782003042,-0.0223563644907363,-0.0252790695155688,-0.0253825008992243,-0.0270693043221619,-0.0303860084282586,-0.0304263194141479,-0.0308077204916894,-0.031469732533429,-0.0333463550337196,-0.0381960626672622,-0.0382443964633068,-0.0448235183905328,-0.0451203205629207,-0.0489510220426421,-0.0525082568595456,-0.0601764920161602,-0.0660021773095677,-0.0709072217089294,-0.0756837256284146,-0.0885399750179482,-0.0912442003896402,-0.1071784589056676,-0.1108528215832426,-0.1283208296829244,-0.1364323599094879,-0.1521583755788902,-0.1581225782772527,-0.171760181210013,-0.188023767238761,-0.1892325044021419,-0.201931432739797,-0.2099022466882292,-0.2183467680018512,-0.2321891793495535,-0.2410990211670065,-0.2520427294334967,-0.2633245125637605,-0.2728949001372109,-0.2938509145000799,-0.310417202245366,-0.3247507225640187,-0.3414863275690017,-0.3521800912574914,-0.3624041359993241,-0.3873450889972596,-0.4047983953720328,-0.4176246610955916,-0.4476022917944972,-0.4856984957772954,-0.5348478602897422,-0.6124025810859193,-0.668354038713374,-0.7675594906825691,-0.913212041302464,-1.1131635314274275,-1.4769034148334348,-2.138740913639935,-3.2240283249751083,-4.993063894497803,-7.685666024460289,-11.619771495143588,-17.160635309499295,-inf
0.1,3,4,1.1550590991973877,0.1028171644396225,0.0636302740651741,0.0513750602978723,0.0497751433162724,0.0398709029847568,0.0380923372350701,0.0294860032920105,0.0275063660359091,0.0244831247411803,0.0238936485521017,0.0207494623884197,0.0175370102796618,0.0149098938794022,0.013422752160509,0.0101841040100245,0.0094572531034907,0.0079787483177927,0.004683371024839,0.003334196561209,0.0029130068421533,0.0009323530440166,-0.0004317951833097,-0.0006561474019322,-0.0008938765327993,-0.0009202823576438,-0.0022216939033279,-0.0031845739909623,-0.0039501231759317,-0.003998266987046,-0.0049768890045006,-0.0052920273641001,-0.0053122166476237,-0.0053566154921896,-0.0056280084338333,-0.0056673797608534,-0.006269046740851,-0.0063704664370412,-0.0065206044720059,-0.006641567496542,-0.0068790107788413,-0.0074840132933241,-0.0077596788036287,-0.0078835178404711,-0.0086397548526858,-0.0089103103272798,-0.0089483811114935,-0.009011053800994,-0.0090402059025823,-0.009742264567465,-0.0100180869326482,-0.0108360267990032,-0.0115275277585844,-0.0119564674348003,-0.0119876545039651,-0.012705432150446,-0.0132286137052268,-0.0138236243839777,-0.0152749590031014,-0.0153525050555229,-0.0164565257079627,-0.0167333061688077,-0.0170833481965203,-0.0191056300057378,-0.0200954903320335,-0.0218250222868288,-0.0225052010324451,-0.0241049723760404,-0.0266822889879703,-0.0279049222631724,-0.0283768359954631,-0.0300109348318178,-0.0303548972434855,-0.0331994919587751,-0.0349964596637499,-0.0386017816839361,-0.0409241302227892,-0.0448983670875689,-0.0470103390047169,-0.052601279570883,-0.056594932469757,-0.0639164389399996,-0.0646816643496864,-0.0763442589567829,-0.0813269535878461,-0.0887225947086126,-0.0933289937934751,-0.1041831349510577,-0.1156702553369572,-0.125609272026611,-0.1323137104933169,-0.1493032733626552,-0.1561632968646572,-0.170467613498223,-0.1783225012925114,-0.1941045180248338,-0.198092942244143,-0.2106992777334788,-0.2221655634715153,-0.2301329067648931,-0.2401222599704792,-0.2518554957085157,-0.2634705777762243,-0.2733015393809002,-0.2952287296230212,-0.3100487396107744,-0.3222826785702104,-0.3430667944387974,-0.3556437181524158,-0.372684334442353,-0.3852401408458347,-0.4064871841404859,-0.4258805289026595,-0.4581279600823597,-0.481506217525645,-0.5425549947576382,-0.5988038648600388,-0.668346722684769,-0.7434377940141192,-0.8991923614187455,-1.148402980634482,-1.5407975721622955,-2.1931244099402245,-3.375927248055568,-4.992298188252732,-7.710794057018444,-11.455091055483042,-inf,-inf
0.101,3,4,0.7374026775360107,0.1018007461432427,0.06008493169782,0.0512412805951684,0.0478417822763651,0.040290492468854,0.0373585879913904,0.0308780474737888,0.0282259198297685,0.0254904154166151,0.0227338973312718,0.0193202014490747,0.0169564398929879,0.0152073379897686,0.0144066357243865,0.010441327112757,0.0101691356190694,0.0081821720245647,0.0043626779821948,0.0038303896926366,0.0032298199434466,0.0020461245076519,0.0001065907384069,8.018677699724695e-05,-0.000763380527414,-0.0017723423609843,-0.0032593480867347,-0.0033385954812564,-0.0037131247216295,-0.004406553286986,-0.0045788031905712,-0.0050653551988412,-0.00523021134897,-0.0054606740927501,-0.0055900354605743,-0.0058541855032174,-0.0062065543909609,-0.0063160394794353,-0.0063828470707782,-0.006529662860381,-0.0066867642783049,-0.007439255580544,-0.007453514014608,-0.0075657272503891,-0.0079955975296659,-0.0081034162524486,-0.0081629501066294,-0.0089026465757985,-0.0089105576811718,-0.0096833629819732,-0.0107719450978374,-0.0108927529424574,-0.0113899840923344,-0.0114095363879352,-0.0121675380664926,-0.0122056258005537,-0.013048385872133,-0.0135347807415662,-0.0139945611155735,-0.0152032934707512,-0.0165583732470022,-0.0175039345785603,-0.0175525609076109,-0.0187114137177492,-0.0190895731591184,-0.0228620460851023,-0.0241539454721094,-0.0256857329246457,-0.0265452513555541,-0.0287283769422642,-0.0292196771202884,-0.0306139683247575,-0.0313809906991823,-0.0344027787857962,-0.0352406567575401,-0.0382546116813581,-0.0397905155180551,-0.0459840778154384,-0.0464548951952701,-0.0519405154857653,-0.0568323414173438,-0.063691989577124,-0.0670112229125767,-0.0739191694333453,-0.0798948133599189,-0.0847154344627083,-0.0951948905431034,-0.1039582820018662,-0.1168864724251696,-0.1273389258109466,-0.1306688811505496,-0.1499388421169474,-0.1656522216184335,-0.1701567708577033,-0.1787924918688078,-0.1922331068103651,-0.2041683813741481,-0.2138843098901549,-0.2218996186668173,-0.2312849435524048,-0.2405324095314395,-0.2553282484436137,-0.2634214339931158,-0.27883846943199,-0.2958152448960722,-0.3137004430655197,-0.3268087501738433,-0.3447651331229033,-0.3536014173499324,-0.3768663817671879,-0.3832951632908042,-0.4030723700348799,-0.4202183693371674,-0.456785182988807,-0.4874462138708911,-0.5335576344967078,-0.589224397556953,-0.6584594593319572,-0.7383695993580754,-0.8909002410736372,-1.0941227086669418,-1.5471612305280171,-2.170676912603272,-3.2421007532216484,-5.17957092561582,-7.9085800540100735,-12.000338485754607,-16.901953129576437,-inf
0.102,3,4,0.7258868217468262,0.1023222884445136,0.0642072409962012,0.0514258433162652,0.0497452942975503,0.0413339543524005,0.0372738350783305,0.0309563004995715,0.0272344038533511,0.024600690161562,0.0231641754329192,0.0172944421011848,0.0162949533983594,0.015235738536558,0.0132686762416694,0.0110314849587957,0.0085924607547412,0.0059648369400607,0.0055833595884292,0.0028357148881707,0.0023403944591481,0.0018589512155038,0.0004540729052017,0.0001877100430163,-0.0010620871988157,-0.0021757907817834,-0.0026621936760024,-0.0029911093421804,-0.0039671097403042,-0.00446694814225,-0.0048359067963532,-0.0051077218979718,-0.005174172210141,-0.0052072501444591,-0.0054665149303787,-0.0057272406356279,-0.0063472897600978,-0.0064970878879094,-0.0066871190442352,-0.0067677923120669,-0.0068268947251902,-0.0071828405281896,-0.0072469506474363,-0.0075383860127462,-0.007842276253838,-0.0079553212620111,-0.0080207753583764,-0.008759400745345,-0.0090589988294426,-0.0100104489128844,-0.0104055083610937,-0.0107403601617893,-0.0109489483914096,-0.0118107761120111,-0.0123511391123212,-0.0125186103077836,-0.013779920434267,-0.0139217557697495,-0.0143620029554544,-0.0149798582168862,-0.0156111339081203,-0.0167807835323989,-0.0168926605598073,-0.0192523882981838,-0.0195174881755967,-0.0215259462692367,-0.0219561464898383,-0.0248614463113813,-0.0263069408514889,-0.0268516569759039,-0.0286272204271323,-0.0292466618069961,-0.0307427379549482,-0.0339003141354245,-0.034562373495163,-0.0373710112001004,-0.0415344274199067,-0.0446032062722632,-0.0473292287047934,-0.0556489861735413,-0.0570460532564665,-0.0651728774952387,-0.0713112878988282,-0.077526044556586,-0.0848377460473913,-0.0922913443552648,-0.1012603299616655,-0.109477305958375,-0.1197956655498475,-0.1354196762059428,-0.1414848153146908,-0.1557154740787491,-0.1615994232993196,-0.1740127544361356,-0.1851390448948095,-0.1942158770032383,-0.2069392718707715,-0.2189259505063064,-0.2277490986719667,-0.2381008117482211,-0.2474046822218415,-0.262562727622016,-0.2648753305458838,-0.279339379543251,-0.299782410463964,-0.3140451070691838,-0.3313486765627874,-0.3445342133670764,-0.3603291125977523,-0.3727924767521408,-0.3873251662264791,-0.4120103834939168,-0.4302759913392888,-0.4663720421644604,-0.5008453026368475,-0.5576788919130299,-0.607334463837913,-0.6781422303744882,-0.7965896325660335,-0.9285656295795808,-1.2109648764112144,-1.620860272472229,-2.302484758805441,-3.373690972375305,-5.233758888298302,-8.03715807971451,-11.966026333636243,-17.09415902989596,-inf
0.103,3,4,1.2911627292633057,0.1044548163173809,0.0669063403416467,0.054762695524985,0.0500823412302258,0.0386550145122672,0.0365234573047826,0.0294304747156274,0.028364873329081,0.0239918492905808,0.0221942750012994,0.0172983161204479,0.0167745558881992,0.0143145272913883,0.0141241351152582,0.0109812565515557,0.009198900905295,0.0081901671042215,0.0066802403812394,0.0033406302965493,0.0022591463363439,0.0009647700917172,0.0006612180816055,-3.693004880454082e-05,-0.0008375630928352,-0.001865741761975,-0.0029994561245775,-0.0037744345848619,-0.0039533294971285,-0.0047730744316283,-0.0050394643895941,-0.0050447272815367,-0.0050916547362208,-0.0051951949879471,-0.005719870571707,-0.0061768195550556,-0.0062288427150072,-0.0064986222202589,-0.0065461178573456,-0.0066066366640104,-0.006794174102803,-0.0069236000301009,-0.0072551353572638,-0.0074192659986875,-0.0074384632641583,-0.0078458027071038,-0.0081852757870247,-0.0083592244667859,-0.0093104428119157,-0.0093135689656026,-0.0094201364164221,-0.0105224596305522,-0.0116263823812109,-0.0118627759966212,-0.01186365658969,-0.0118721090018458,-0.0121832135416864,-0.0139474064776321,-0.0140639274673608,-0.0149276336724159,-0.0153544280374356,-0.0160685407835081,-0.0173901572525721,-0.0192264614599845,-0.0194422935299458,-0.0213941114938808,-0.0214096583480814,-0.0249140876909913,-0.0266613149738842,-0.0270178873965839,-0.0288635371003939,-0.0289527576624117,-0.0319113274669171,-0.0325490345846904,-0.0347933703429756,-0.0379987480976926,-0.0405742474163236,-0.042653699273551,-0.0464557728740482,-0.0520132791008609,-0.0579598433698021,-0.0633126865840051,-0.0713589741390654,-0.0762745319316239,-0.0825518379767738,-0.0914733366366134,-0.0966792490429453,-0.1077793396015299,-0.1232107656797047,-0.133755041422291,-0.1466260560839994,-0.1574135604590623,-0.1655844650478576,-0.1742263240697972,-0.190765657819703,-0.1947892653488669,-0.2058940046777354,-0.2184768793853692,-0.2283603987909844,-0.2387507023468079,-0.2510306843169486,-0.2599109838885955,-0.2712215654670245,-0.2834149458572567,-0.3045533513620261,-0.3180271991054668,-0.3348238425778668,-0.3477230577835656,-0.3669984714862377,-0.3818055585799287,-0.3913600670107203,-0.4150941633270893,-0.4354922359580064,-0.473855710776834,-0.5040521554860637,-0.5720152663961727,-0.6131645145780977,-0.6951323204347525,-0.7973248516539363,-0.9516804425017242,-1.1809244160782466,-1.5736393759131508,-2.1711174682645917,-3.401768809489116,-5.416055763130499,-8.180321736892207,-11.987145916340337,-inf,-inf
0.104,3,4,0.7463159561157227,0.103901950467869,0.0625530347612582,0.0482740987461459,0.0437012736663311,0.0371321709461291,0.0366805817767537,0.0291468237898403,0.0268815500531663,0.0228401160090887,0.0220608325686304,0.0178135751066367,0.0172199504085604,0.0138720551766762,0.0137724379594936,0.0118330370121797,0.0100711018802248,0.0073907521276613,0.005528935801354,0.0050226469148511,0.0029663657200469,0.0007325353752912,0.0006548586795093,0.000290587531899,-0.0007233061732747,-0.0018591221988811,-0.0027570964063378,-0.0030269759088471,-0.0034405684565679,-0.0045210777667965,-0.0050267349047025,-0.005051407899226,-0.0052068244562312,-0.0055658089797125,-0.0059227295332425,-0.0060047580409091,-0.0061451344336916,-0.0062471491667638,-0.0065556126322097,-0.0065831534949955,-0.006697206590743,-0.0067273014590502,-0.0074676860701544,-0.0078256280566785,-0.0081960090771936,-0.0082810969411744,-0.0086531482444258,-0.0093257066700516,-0.0093954776854974,-0.0100206605277613,-0.0105741368855852,-0.0114941009912764,-0.0115115864245457,-0.011708908350475,-0.0118442909954523,-0.0122508784073185,-0.0140588817425167,-0.0141216631267618,-0.015384430304274,-0.0156798785855349,-0.0158128419325308,-0.0164222774586687,-0.0175671199824076,-0.0185866663098855,-0.0190068225572544,-0.0216063321005267,-0.0231658971546427,-0.0247671144752259,-0.0260978625601503,-0.0290251040965438,-0.0293061167111397,-0.0295363916449754,-0.0307885306967762,-0.0333677392579292,-0.0334529019714,-0.0392987188058022,-0.0408041332866887,-0.0470477434546966,-0.0471015539371675,-0.0544499836400023,-0.059036739221651,-0.068756690149642,-0.0714663337175874,-0.0813586886692131,-0.0854056386989347,-0.0941427147935669,-0.1054818590046294,-0.1142420027145788,-0.1204898674142963,-0.137827160892104,-0.1423708900437539,-0.1589466610843088,-0.163500267476634,-0.1785849213528522,-0.1894837819424897,-0.2033007585640343,-0.2122499526853205,-0.2178603190952145,-0.2258650440662657,-0.2423344542864974,-0.2480606468482105,-0.2613624693619981,-0.2697264539172776,-0.2826778207794027,-0.3046512954961308,-0.3196573586052043,-0.3342405320312875,-0.3586671949824642,-0.364821867675801,-0.3771647557654203,-0.3949761980287907,-0.4170976608205582,-0.4354088447454796,-0.4775352119656678,-0.5077419461722169,-0.5562142362462879,-0.6110907193000228,-0.6938557738253107,-0.7956018740757758,-0.9502150827440016,-1.1767994611765893,-1.6234273416175629,-2.283807629983433,-3.438845269239353,-5.241992280843638,-8.073060083704554,-12.220044771330334,-17.28381334123159,-inf
0.105,3,4,0.7392616271972656,0.1042102322284728,0.0647358277191108,0.0503873509445838,0.0479140929196145,0.0398233332371204,0.0377922665400057,0.0315127940362549,0.0265826234478839,0.0219197153970951,0.0218106797925429,0.0192751709127923,0.0165285643894036,0.0143910620125013,0.014368573267312,0.0107608436808696,0.008728230497915,0.0073614072947895,0.0068642468457762,0.0038923580489527,0.0035723974913464,0.0017109367086524,0.0010916755494941,0.0008507533819463,0.000296324605815,-0.0010083385657459,-0.0025573511192692,-0.0030852329825762,-0.0042153641859405,-0.0045253483724948,-0.005136079655996,-0.0051902339168779,-0.0053838645764507,-0.0053918499633207,-0.0054583318625501,-0.0057977920573428,-0.0061793316694202,-0.0063377568458759,-0.0067858502536714,-0.0067869309168956,-0.0070905609468696,-0.0072721300260787,-0.0075854951283274,-0.007622899159496,-0.0081077508795716,-0.0084632967394226,-0.0086978326485685,-0.008798044131961,-0.0088863754214306,-0.0096233849906379,-0.0102451114298406,-0.0105498271055154,-0.0108581489726976,-0.0114102123695673,-0.0118326797004698,-0.0123453338632333,-0.013296186531304,-0.0141306654803974,-0.0146095738532512,-0.0151613920011026,-0.0155845077698983,-0.0165655547898375,-0.0170641431470248,-0.0186590868448328,-0.0191553074106503,-0.0194915580456927,-0.0227003069181075,-0.0257249826035644,-0.0258038153419632,-0.0275338830096549,-0.0280723124162947,-0.0313053099947611,-0.0318673663433763,-0.0328533249745566,-0.0347952794683588,-0.0371094214716979,-0.037967495274309,-0.0426743048959291,-0.0466624650047625,-0.0548961006716712,-0.0592696477682362,-0.0667995347957087,-0.0688349656858351,-0.0813391542524826,-0.0814793616168292,-0.0906930029114232,-0.1017950592851288,-0.1105564150892572,-0.1210399399854132,-0.1349388779613377,-0.1436739031688041,-0.156139950410562,-0.1686654054709143,-0.1785343621643041,-0.1921148886328214,-0.2006694639293074,-0.208310547506908,-0.2187136570838124,-0.2284440156405686,-0.2390111680634844,-0.2564991095190846,-0.2642266857066554,-0.2732377649883169,-0.2863662762327382,-0.3067742977349685,-0.3209768080901882,-0.3397291801240902,-0.356774154690782,-0.3680895969053352,-0.3798234942674733,-0.4012909882142403,-0.4203542802223373,-0.4442852564256879,-0.4904178062753886,-0.521368136333934,-0.5713549017400367,-0.6237021691435549,-0.6825404561108459,-0.7848808901476605,-0.9609338051107243,-1.1624322237876883,-1.648274134721461,-2.2944118225108583,-3.638754348822666,-5.560761605328694,-8.027623966987372,-11.828186469703494,-17.001410721798287,-inf
0.106,3,4,0.7362656593322754,0.1027843871193029,0.064543792929647,0.056861089867581,0.0460865526258838,0.0380708718129824,0.0362581030708293,0.0281323182585305,0.0279245047093541,0.0217693118240745,0.0205121579170818,0.0175103587441278,0.0155409371038244,0.0130177473479056,0.0130061390958571,0.0108371545892479,0.008028405891741,0.0063040849654417,0.0039941535978562,0.0026355629770739,0.0018172602652289,0.0015444876411551,0.00023897736095,-0.0006386228140589,-0.0009446654682291,-0.0027878123038554,-0.0027948769973188,-0.0032392933246557,-0.0040195590712757,-0.0042542909425081,-0.0049206230593611,-0.0049990205725924,-0.0053913206951962,-0.0055490155154163,-0.0058629292242866,-0.0060442051242109,-0.0062627020776995,-0.0063448028515176,-0.0064216515572015,-0.0065602134627649,-0.0070170288843671,-0.0071068468107455,-0.0073284022811871,-0.0078102281933186,-0.0079913375886202,-0.0088018246105827,-0.008816412169762,-0.0097944041755013,-0.0102020674477122,-0.0105553710387029,-0.0107152101620715,-0.0111781167190811,-0.0116283628856198,-0.0120971905160903,-0.0123915263997873,-0.0129236345754817,-0.0141249382124097,-0.0142096520569479,-0.015701824910593,-0.016022805295664,-0.0172083575177139,-0.0172342466577197,-0.018651359289321,-0.0192987856202208,-0.0202633712043165,-0.0220286866384312,-0.0227960098757036,-0.0259628995414742,-0.0264596575392791,-0.0284767811626945,-0.0315153352443576,-0.031821031242351,-0.0319821103487102,-0.0363717199233846,-0.0371093898532538,-0.0405901662816274,-0.04251558613872,-0.0464546847040728,-0.0519556274113721,-0.0548294759634342,-0.0605022787906785,-0.0712266353486128,-0.0722999414895915,-0.0842546672847593,-0.0882159484308201,-0.0958219095517851,-0.1025593347134077,-0.1158361841234014,-0.1260795186169958,-0.1414454616928636,-0.1459971243300157,-0.1611181784815751,-0.1691579179455908,-0.1798346841723105,-0.189595048981316,-0.2030838326905896,-0.2157197377042507,-0.2229865616847273,-0.225282903845455,-0.2416334537139371,-0.2505206741354174,-0.2669809353091046,-0.2754582475234333,-0.2885129395229419,-0.3144464538295429,-0.3244730205259593,-0.3414338543678173,-0.3575332830468466,-0.3695327786621922,-0.3811815349696851,-0.4050178582827847,-0.4233568310485357,-0.4457433658098184,-0.482294071845142,-0.5121272919968634,-0.5753991532280205,-0.6296798476586475,-0.7129652105043003,-0.8216637401313478,-0.9623408173833228,-1.1622087424542356,-1.5878055072183708,-2.3173888189261334,-3.4656552575007544,-5.463466951725801,-8.18226305891193,-11.956823022109567,-17.120695980990508,-inf
0.107,3,4,1.1510403156280518,0.1065518625970885,0.069086779018248,0.0574153787153366,0.0491383802462043,0.0411804075128035,0.0390225864932769,0.0314132422082984,0.0279868221047137,0.0245530787615066,0.0228019434111285,0.0195433843909153,0.0163508172791697,0.0145330764582936,0.0129951432892833,0.0108419755678387,0.0098220989243747,0.0061334950376779,0.0059534407590952,0.0023815185067502,0.0020336735301845,0.001649891786554,-0.0010376962081314,-0.0012289844914648,-0.0016349043062565,-0.0017926164352421,-0.0029374561508586,-0.0033923263782651,-0.0042926946841888,-0.0043121060466177,-0.0046961121242192,-0.0049959838401955,-0.0050118489055557,-0.0051339561870942,-0.0054670975339425,-0.005515420398108,-0.0059264761486812,-0.0060097680983041,-0.0061797710681227,-0.0067900410553062,-0.0069937528824888,-0.007074834093485,-0.0073323698919133,-0.0074685690192444,-0.0075641751887349,-0.0084975887783143,-0.0090374967858177,-0.0092937756205532,-0.0098498247018738,-0.0099895567115451,-0.0106338315652816,-0.0109799994533027,-0.0115962768036729,-0.0122039565428663,-0.0125385630972076,-0.0125676251974527,-0.0129332592124271,-0.0131014902408442,-0.0146159445801492,-0.0146336379930093,-0.015501024538382,-0.017438153793759,-0.0177144694512033,-0.018381254919195,-0.019219402777631,-0.0200091595264076,-0.0224377939225516,-0.0259283959788123,-0.0263847039486787,-0.027067983119376,-0.0287832561345491,-0.030583114398056,-0.0330124477640043,-0.0335455788047723,-0.0337148035664182,-0.0406664497076218,-0.0434905313673703,-0.0472762688205743,-0.048642689154922,-0.0555070081378012,-0.0615311686978694,-0.0676642488474062,-0.0729158386838376,-0.0824982342120801,-0.0877459214346638,-0.0927784529203393,-0.1062863858833096,-0.1171959513256045,-0.123818684491085,-0.1359212966813712,-0.1507108937860952,-0.1565113674907211,-0.1701250449899173,-0.1772830226737556,-0.1938568387936961,-0.2006052709859101,-0.213979160107605,-0.2251755900103518,-0.2330015399191755,-0.2468047397870529,-0.2546608956184108,-0.2615092986563845,-0.276626799569817,-0.2877557828181435,-0.3067053602393729,-0.3215408406160909,-0.334044093472072,-0.3598073762202883,-0.3695230894695011,-0.385191049787555,-0.4007387053203237,-0.4214308574796568,-0.4414852014720294,-0.4771940790475274,-0.4973423302207059,-0.5562279528411874,-0.6206098049117696,-0.6927006387258593,-0.8063719467441214,-0.9734029481632748,-1.2509243205743417,-1.6743995763889168,-2.3750454405968027,-3.683854473273374,-5.449945848982296,-7.955000829628932,-11.699763414780248,-inf,-inf
