g_value,n,lambda_1,current_zeta_value,runtime
0.0172,2,0.0650437773456894,8,0.8043954372406006
0.0174,2,0.0674459323975173,8,0.8192739486694336
0.0176,2,0.0677718522061072,8,0.8183515071868896
0.0178,2,0.0621212655714932,8,0.829082727432251
0.018,2,0.06534901401769,8,0.784231424331665
0.0182,2,0.0650910735555845,8,0.8170316219329834
0.0184,2,0.0673303247086388,8,0.7846944332122803
0.0186,2,0.0636138096383054,8,0.7909975051879883
0.0188,2,0.0658711683055942,8,0.7926084995269775
0.019,2,0.0652583407061103,8,0.7973294258117676
0.0192,2,0.0623275279195775,8,0.7782580852508545
0.0194,2,0.06252823359581,8,0.7830414772033691
0.0196,2,0.0640784836299325,8,0.7818195819854736
0.0198,2,0.0644010560304803,8,0.7891461849212646
0.02,2,0.0602129384777915,8,0.7743661403656006
0.0202,2,0.0600599039643003,8,0.7879900932312012
0.0204,2,0.0623475610611588,8,0.7924768924713135
0.0206,2,0.0620822836048928,8,0.7963826656341553
0.0208,2,0.0591528306678368,8,0.7841145992279053
0.021,2,0.0612660449619176,8,0.7767236232757568
0.0212,2,0.0560941939155382,8,0.7867579460144043
0.0214,2,0.0658013504301164,8,0.7970092296600342
0.0216,2,0.0564064072832765,8,0.8153059482574463
0.0218,2,0.0642869020398331,8,0.8140716552734375
0.022,2,0.0658518847460867,8,0.7939062118530273
0.0222,2,0.0621805591210761,8,0.7988874912261963
0.0224,2,0.064777188177858,8,0.7792065143585205
0.0226,2,0.0629894634783243,8,0.7801077365875244
0.0228,2,0.0606043707900351,8,0.7837162017822266
0.023,2,0.0627123392956969,8,0.7975747585296631
0.0232,2,0.0583519127089522,8,0.779160737991333
0.0234,2,0.0631199730638289,8,0.7781188488006592
0.0236,2,0.0567532326434243,8,0.7875609397888184
0.0238,2,0.059093982896114,8,0.8085727691650391
0.024,2,0.0598656633131269,8,0.7880778312683105
0.0242,2,0.0605698380963172,8,0.7823712825775146
0.0244,2,0.0559195055734727,8,0.7995696067810059
0.0246,2,0.0607930314764543,8,0.7808718681335449
0.0248,2,0.057056698091011,8,0.7810578346252441
0.025,2,0.0541890776610933,8,0.8004014492034912
0.0252,2,0.0586080101592381,8,0.8079171180725098
0.0254,2,0.0586062871864164,8,0.8190882205963135
0.0256,2,0.0558768514212789,8,0.8205318450927734
0.0258,2,0.0554617172409603,8,0.7900180816650391
0.026,2,0.0617344502608347,8,0.783505916595459
0.0262,2,0.0557194300236779,8,0.7934961318969727
0.0264,2,0.0569093954367833,8,0.7876434326171875
0.0266,2,0.063153479939775,8,0.7780904769897461
0.0268,2,0.0561792807080277,8,0.7847001552581787
0.027,2,0.0592144313597459,8,0.7816774845123291
0.0272,2,0.0564682937242956,8,0.7746832370758057
0.0274,2,0.0562287461354971,8,0.8168208599090576
0.0276,2,0.0609408502386046,8,0.80545973777771
0.0278,2,0.0554128416350763,8,0.7803022861480713
0.028,2,0.0538094794768114,8,0.823296308517456
0.0282,2,0.0567913195347095,8,0.7947776317596436
0.0284,2,0.0580928728895118,8,0.8030989170074463
0.0286,2,0.0578643746663689,8,0.8027336597442627
0.0288,2,0.0555772346812289,8,0.8144421577453613
0.029,2,0.0508090108032268,8,0.7858967781066895
0.0292,2,0.0540525763495198,8,0.8234198093414307
0.0294,2,0.0540707379260379,8,0.794109582901001
0.0296,2,0.0536892002936562,8,0.826012372970581
0.0298,2,0.0577304592543007,8,0.7841446399688721
0.03,2,0.0545702283647743,8,0.7853143215179443
0.0302,2,0.0558595901652209,8,0.7857754230499268
0.0304,2,0.0559973882430332,8,1.224078893661499
0.0306,2,0.0542851535163742,8,0.7845823764801025
0.0308,2,0.0568164142735433,8,0.7919723987579346
0.031,2,0.0480536795755385,8,0.802654504776001
0.0312,2,0.0525687446758902,8,0.7839853763580322
0.0314,2,0.0559723673850533,8,0.7841207981109619
0.0316,2,0.0509833275606695,8,0.7818217277526855
0.0318,2,0.0533110505379718,8,0.8166372776031494
0.032,2,0.0555462323214169,8,0.8065571784973145
0.0322,2,0.0552298757003072,8,0.792914628982544
0.0324,2,0.0519191078709833,8,0.8083946704864502
0.0326,2,0.0518227084254329,8,0.7980420589447021
0.0328,2,0.0534796659218327,8,0.8095479011535645
0.033,2,0.0504405554128793,8,0.8271780014038086
0.0332,2,0.0571464785389043,8,0.7867517471313477
0.0334,2,0.0578707761681219,8,0.7806897163391113
0.0336,2,0.0527865177201764,8,0.797783374786377
0.0338,2,0.0549756928919981,8,0.7824506759643555
0.034,2,0.0561242104011371,8,0.8300826549530029
0.0342,2,0.0538576685110594,8,0.7932555675506592
0.0344,2,0.0530140297305991,8,0.8090837001800537
0.0346,2,0.0531529625240772,8,0.808525800704956
0.0348,2,0.0561636540987967,8,0.7983858585357666
0.035,2,0.0535429507082647,8,0.8079555034637451
0.0352,2,0.0543974286062728,8,0.7887544631958008
0.0354,2,0.0539230447557238,8,0.8128137588500977
0.0356,2,0.0513911818532714,8,0.8095624446868896
0.0358,2,0.052377096576217,8,0.8148455619812012
0.036,2,0.0513985902382513,8,0.8129451274871826
0.0362,2,0.0548631029543949,8,0.8128242492675781
0.0364,2,0.0567068451505757,8,0.8185892105102539
0.0366,2,0.0542199809697709,8,0.7883100509643555
0.0368,2,0.052778301523691,8,0.7987937927246094
0.037,2,0.057443712675386,8,0.7875518798828125
0.0372,2,0.0550130970599067,8,0.7989294528961182
0.0374,2,0.0527934999887401,8,0.7875406742095947
0.0376,2,0.0554682216624578,8,0.7872297763824463
0.0378,2,0.0539527764120347,8,0.7800416946411133
0.038,2,0.0543203430477623,8,0.8183319568634033
0.0382,2,0.0548953514227726,8,0.8117330074310303
0.0384,2,0.0551265648754628,8,0.8035566806793213
0.0386,2,0.0550588912138403,8,0.8146717548370361
0.0388,2,0.0558949025995464,8,0.790069580078125
0.039,2,0.0558792767776129,8,0.7856476306915283
0.0392,2,0.0538244388250213,8,0.8336548805236816
0.0394,2,0.054107403988475,8,0.7944931983947754
0.0396,2,0.054293087784327,8,0.8149709701538086
0.0398,2,0.0527795186387673,8,0.8181273937225342
0.04,2,0.0561378342567561,8,0.8067102432250977
0.0402,2,0.0547534275060368,8,0.7810473442077637
0.0404,2,0.0532888029255064,8,0.8211030960083008
0.0406,2,0.0518416451647198,8,0.8153564929962158
0.0408,2,0.0578622585937738,8,0.8276007175445557
0.041,2,0.0526081875247342,8,0.8018598556518555
0.0412,2,0.0537405202826004,8,0.7940664291381836
0.0414,2,0.0535489561989288,8,0.8218979835510254
0.0416,2,0.0553277571431225,8,0.8243453502655029
0.0418,2,0.0561132904371577,8,0.8086585998535156
0.042,2,0.0536970494562598,8,0.782804012298584
0.0422,2,0.0565951172560832,8,0.7960243225097656
0.0424,2,0.0568666941730681,8,0.8178043365478516
0.0426,2,0.0562214713187711,8,0.8149261474609375
0.0428,2,0.0558422874788234,8,0.8319578170776367
0.043,2,0.0573812160764121,8,0.7855737209320068
0.0432,2,0.0562537463200176,8,0.8203825950622559
0.0434,2,0.0560932202823578,8,0.8220021724700928
0.0436,2,0.0555583689805956,8,0.839562177658081
0.0438,2,0.0541046854614318,8,0.8023617267608643
0.044,2,0.0533026920150239,8,0.8423688411712646
0.0442,2,0.0514011735079808,8,0.7889008522033691
0.0444,2,0.0592431081443292,8,0.845768928527832
0.0446,2,0.0574814849734994,8,0.7987053394317627
0.0448,2,0.0552723606486532,8,0.8162903785705566
0.045,2,0.0529652151760191,8,0.8078694343566895
0.0452,2,0.0552761728586252,8,0.7914364337921143
0.0454,2,0.0584467083674769,8,0.7847352027893066
0.0456,2,0.0588064023878977,8,0.8161606788635254
0.0458,2,0.0597975203106873,8,0.8365004062652588
0.046,2,0.0589594338880383,8,0.8006784915924072
0.0462,2,0.058569673195928,8,0.7947952747344971
0.0464,2,0.0565008429762507,8,0.7780120372772217
0.0466,2,0.0555232598834238,8,0.7860941886901855
0.0468,2,0.0613033069425989,8,0.8030757904052734
0.047,2,0.0573795508103641,8,0.8159627914428711
0.0472,2,0.0545864239213916,8,0.8237905502319336
0.0474,2,0.0577263972984179,8,0.7892119884490967
0.0476,2,0.054226217326842,8,0.8414690494537354
0.0478,2,0.0586987994179352,8,0.7945172786712646
0.048,2,0.0620849974311326,8,0.7854738235473633
0.0482,2,0.0571251698765911,8,0.7867963314056396
0.0484,2,0.0579398711949268,8,0.7882781028747559
0.0486,2,0.0592422353666953,8,0.8306605815887451
0.0488,2,0.0556516645455088,8,0.7885560989379883
0.049,2,0.0613782695000903,8,0.7986433506011963
0.0492,2,0.0572012223284941,8,0.7989108562469482
0.0494,2,0.0592755404703135,8,0.7952024936676025
0.0496,2,0.055378505090914,8,0.8287947177886963
0.0498,2,0.05646261490745,8,0.7772088050842285
0.05,2,0.0586315978664733,8,0.7956550121307373
0.0502,2,0.0609195815456065,8,0.8196218013763428
0.0504,2,0.059533395684319,8,0.7948272228240967
0.0506,2,0.0572454675396844,8,0.7927935123443604
0.0508,2,0.0551553501154368,8,0.7798874378204346
0.051,2,0.0552103952647086,8,0.8060543537139893
0.0512,2,0.0564982202323541,8,0.7738752365112305
0.0514,2,0.0588770292668472,8,0.8080637454986572
0.0516,2,0.0576492626396702,8,0.7897734642028809
0.0518,2,0.0594980595757549,8,0.7953019142150879
0.052,2,0.0634699819070509,8,0.7775893211364746
0.0522,2,0.0584395513832916,8,0.7883846759796143
0.0524,2,0.0559596662197611,8,0.7885849475860596
0.0526,2,0.0553811663613642,8,0.7921631336212158
0.0528,2,0.0611874279689866,8,0.7847816944122314
0.053,2,0.056979295101985,8,0.8261229991912842
0.0532,2,0.061995095326597,8,0.7897775173187256
0.0534,2,0.0594675864784329,8,0.827871561050415
0.0536,2,0.0606989435375553,8,0.7881758213043213
0.0538,2,0.0614673655531532,8,0.7871284484863281
0.054,2,0.0618235654143271,8,0.7867412567138672
0.0542,2,0.0629871125381601,8,0.7908344268798828
0.0544,2,0.0631928595539376,8,0.8126602172851562
0.0546,2,0.066127176007565,8,0.7868211269378662
0.0548,2,0.0604479064974915,8,0.783388614654541
0.055,2,0.0633840445422491,8,0.7902283668518066
0.0552,2,0.0643547176424931,8,0.803063154220581
0.0554,2,0.0669253127269061,8,0.8231487274169922
0.0556,2,0.0649420877165008,8,0.780489444732666
0.0558,2,0.0583568269279309,8,0.7835447788238525
0.056,2,0.0643078267480545,8,0.7816975116729736
0.0562,2,0.0675449310701443,8,0.7831828594207764
0.0564,2,0.0610043751552833,8,0.8114633560180664
0.0566,2,0.0662615781802104,8,0.8180932998657227
0.0568,2,0.0604056793577295,8,0.790916919708252
0.057,2,0.0653841894707499,8,0.7927944660186768
0.0572,2,0.0626506657204601,8,0.7882235050201416
0.0574,2,0.0593578464884826,8,0.7876875400543213
0.0576,2,0.0645826923462102,8,0.7805964946746826
0.0578,2,0.0616257182004128,8,0.7859485149383545
0.058,2,0.0617294388525465,8,0.7795116901397705
0.0582,2,0.0667743953867089,8,0.8042981624603271
0.0584,2,0.0641933399796949,8,0.8048286437988281
0.0586,2,0.0656463949751044,8,0.7863807678222656
0.0588,2,0.0664999237572052,8,0.8253481388092041
0.059,2,0.0673084694827725,8,0.8002023696899414
0.0592,2,0.066983995444154,8,0.7874088287353516
0.0594,2,0.0653062072608642,8,0.8132634162902832
0.0596,2,0.0699465160029965,8,0.7940003871917725
0.0598,2,0.0612965511819579,8,0.807668924331665
0.06,2,0.064895326087061,8,0.7866601943969727
0.0602,2,0.0760394813235904,8,0.7873244285583496
0.0604,2,0.0705720318989752,8,0.7889044284820557
0.0606,2,0.0655718827173104,8,0.807938814163208
0.0608,2,0.0674798139260095,8,0.7896521091461182
0.061,2,0.0699940303479385,8,0.7968001365661621
0.0612,2,0.0696301089674998,8,0.8029735088348389
0.0614,2,0.0702231431921577,8,0.7843706607818604
0.0616,2,0.0734932958635791,8,0.7984120845794678
0.0618,2,0.069723942855086,8,0.7968530654907227
0.062,2,0.0643754478635186,8,0.7942032814025879
0.0622,2,0.0681419865084184,8,0.7848446369171143
0.0624,2,0.064468508369411,8,0.8175477981567383
0.0626,2,0.0707761672184741,8,0.7916586399078369
0.0628,2,0.0802362385676302,8,0.7849705219268799
0.063,2,0.0717863194884153,8,0.7837631702423096
0.0632,2,0.0775245710139723,8,0.7811367511749268
0.0634,2,0.0703052913690386,8,0.7973976135253906
0.0636,2,0.0690676511398449,8,0.7868950366973877
0.0638,2,0.0731875587097994,8,0.7884297370910645
0.064,2,0.0725406608463462,8,0.821141242980957
0.0642,2,0.0744921807332902,8,0.7815217971801758
0.0644,2,0.0736178465956568,8,0.7890655994415283
0.0646,2,0.0739771588327316,8,0.787827730178833
0.0648,2,0.075891864135175,8,0.7949163913726807
0.065,2,0.0724081582533863,8,0.8180582523345947
0.0652,2,0.0745857261004882,8,0.7786707878112793
0.0654,2,0.0743730898980993,8,0.7908332347869873
0.0656,2,0.0733988746773154,8,0.7931756973266602
0.0658,2,0.0763608129041388,8,0.8265326023101807
0.066,2,0.0789371846330081,8,0.8036165237426758
0.0662,2,0.0736850468169061,8,0.7862732410430908
0.0664,2,0.0776945410619229,8,0.7866451740264893
0.0666,2,0.0761278572530597,8,0.7867271900177002
0.0668,2,0.0762520305493125,8,0.8087124824523926
0.067,2,0.0741643504978112,8,0.7895734310150146
0.0672,2,0.0774387829636975,8,0.7898690700531006
0.0674,2,0.077048300864944,8,0.7835853099822998
0.0676,2,0.0810807920233546,8,0.819408655166626
0.0678,2,0.0687674860458781,8,0.8009662628173828
0.068,2,0.0728615716594068,8,0.7969019412994385
0.0682,2,0.0793463981922972,8,0.8126773834228516
0.0684,2,0.0801255498163045,8,0.8207449913024902
0.0686,2,0.0770184491305587,8,0.7896947860717773
0.0688,2,0.0833650299995098,8,0.7875010967254639
0.069,2,0.0836921430263619,8,0.783658504486084
0.0692,2,0.0721826651717907,8,0.7897100448608398
0.0694,2,0.0761846432983373,8,0.7787172794342041
0.0696,2,0.0813048536656565,8,0.8363301753997803
0.0698,2,0.0751392425490539,8,0.8365621566772461
0.07,2,0.0823509790323217,8,0.7880353927612305
0.0702,2,0.0783143076248257,8,0.7820792198181152
0.0704,2,0.0821063443443605,8,0.7894585132598877
0.0706,2,0.0809480152888041,8,0.8341379165649414
0.0708,2,0.0807085355858779,8,0.7801535129547119
0.071,2,0.079812389190391,8,0.8396768569946289
0.0712,2,0.0771955491432559,8,0.790520429611206
0.0714,2,0.0810964282886975,8,0.7861018180847168
0.0716,2,0.0844300019617846,8,0.7894315719604492
0.0718,2,0.0801086024268395,8,0.7909042835235596
0.072,2,0.0807158018070896,8,0.7883317470550537
0.0722,2,0.079340132673314,8,0.7965500354766846
0.0724,2,0.0823521361343438,8,0.7906272411346436
0.0726,2,0.0813377194657075,8,0.835991382598877
0.0728,2,0.0854251891656183,8,0.8130602836608887
0.073,2,0.0785880217997068,8,0.7804851531982422
0.0732,2,0.0836929607236145,8,0.7917835712432861
0.0734,2,0.0833190619432243,8,0.7772088050842285
0.0736,2,0.0862955509684369,8,0.8102951049804688
0.0738,2,0.0805159368782133,8,0.788132905960083
0.074,2,0.0813510680664718,8,0.7836940288543701
0.0742,2,0.0825060330879944,8,0.7894563674926758
0.0744,2,0.0840911187703252,8,0.8278756141662598
0.0746,2,0.0831872549120895,8,0.777916431427002
0.0748,2,0.0823151080092057,8,0.7873084545135498
0.075,2,0.0890739940013116,8,0.7924730777740479
0.0752,2,0.0821927481823731,8,0.7898797988891602
0.0754,2,0.0829751627090641,8,0.786550760269165
0.0756,2,0.0865510049330342,8,0.8131368160247803
0.0758,2,0.0830422780008297,8,0.840599536895752
0.076,2,0.085877863920237,8,0.7837903499603271
0.0762,2,0.0895658503092595,8,0.7947225570678711
0.0764,2,0.0825109874583668,8,0.8324975967407227
0.0766,2,0.0856872128720757,8,0.815270185470581
0.0768,2,0.0857822102683968,8,0.8168249130249023
0.077,2,0.0868850707731971,8,0.8511824607849121
0.0772,2,0.0831942703857119,8,0.7910511493682861
0.0774,2,0.0861009285130654,8,0.7989850044250488
0.0776,2,0.0881636549095131,8,0.8117387294769287
0.0778,2,0.0881338422382521,8,0.7841906547546387
0.078,2,0.0817528387583101,8,0.7776718139648438
0.0782,2,0.081961073936321,8,0.7781596183776855
0.0784,2,0.0856479009857295,8,0.7807378768920898
0.0786,2,0.0882657643276813,8,0.7779355049133301
0.0788,2,0.0904374267608965,8,0.7988455295562744
0.079,2,0.0869547300281956,8,0.8327844142913818
0.0792,2,0.0896826766029771,8,0.8209271430969238
0.0794,2,0.0876978820410319,8,0.7748873233795166
0.0796,2,0.0853266176913517,8,0.7795491218566895
0.0798,2,0.0855236229039047,8,0.8014430999755859
0.08,2,0.0888560424632517,8,0.8236832618713379
0.0802,2,0.082244885037099,8,0.8152275085449219
0.0804,2,0.0861647705433336,8,0.821169376373291
0.0806,2,0.0846494909417594,8,0.8231596946716309
0.0808,2,0.087504798935791,8,0.8324153423309326
0.081,2,0.0856526970025617,8,0.8353595733642578
0.0812,2,0.0906062180876524,8,0.7896816730499268
0.0814,2,0.0869491503479583,8,0.7849783897399902
0.0816,2,0.0854806305434327,8,0.8398439884185791
0.0818,2,0.0898376034425458,8,0.825636625289917
0.082,2,0.0894178938715781,8,0.785714864730835
0.0822,2,0.0883534880577343,8,0.8161756992340088
0.0824,2,0.0912713079375505,8,0.8428497314453125
0.0826,2,0.0867540925353455,8,1.3194069862365725
0.0828,2,0.0891407931849092,8,1.2884135246276855
0.083,2,0.0862564934008706,8,1.3082263469696045
0.0832,2,0.0902800209690195,8,1.2841904163360596
0.0834,2,0.089595887832272,8,1.2916786670684814
0.0836,2,0.0866767286230197,8,1.3277907371520996
0.0838,2,0.0865377454651605,8,1.2652771472930908
0.084,2,0.0885352751845542,8,0.8429698944091797
0.0842,2,0.0944679972796715,8,0.7982187271118164
0.0844,2,0.0911283063033654,8,0.827904462814331
0.0846,2,0.090120145401021,8,0.794074296951294
0.0848,2,0.0849481203117763,8,0.7878870964050293
0.085,2,0.0919779261241851,8,0.7968466281890869
0.0852,2,0.0917806622714125,8,0.781102180480957
0.0854,2,0.0888812371783993,8,0.8169488906860352
0.0856,2,0.0857209895274221,8,0.7913556098937988
0.0858,2,0.0860672201928866,8,0.7849433422088623
0.086,2,0.0918729178928737,8,0.7954721450805664
0.0862,2,0.0919368735530748,8,0.7959210872650146
0.0864,2,0.0904317198474453,8,0.7884681224822998
0.0866,2,0.08879050449096,8,0.7893397808074951
0.0868,2,0.0874458289245833,8,0.7941455841064453
0.087,2,0.0910928536801766,8,0.8001258373260498
0.0872,2,0.0928282499001989,8,0.7947735786437988
0.0874,2,0.0886503835595573,8,0.7966158390045166
0.0876,2,0.0916978656948902,8,0.7898190021514893
0.0878,2,0.0882833032513792,8,0.7831895351409912
0.088,2,0.0913928919989353,8,0.7901136875152588
0.0882,2,0.0923837299061554,8,0.787438154220581
0.0884,2,0.0873584753656959,8,0.798130989074707
0.0886,2,0.0885197932986649,8,0.8297650814056396
0.0888,2,0.0920819350755463,8,0.7910656929016113
0.089,2,0.0890659713793365,8,0.7783410549163818
0.0892,2,0.0934634835799388,8,0.7918200492858887
0.0894,2,0.0884350701368248,8,0.8113961219787598
0.0896,2,0.0894493914726109,8,0.7888648509979248
0.0898,2,0.0927732652270769,8,0.8168296813964844
0.09,2,0.0885302309233816,8,0.8330695629119873
0.0902,2,0.0935326664891672,8,0.7800402641296387
0.0904,2,0.0861710761689367,8,0.8036684989929199
0.0906,2,0.0878455670066522,8,0.802070140838623
0.0908,2,0.0903319199637019,8,0.7899863719940186
0.091,2,0.0907271953206853,8,0.7937831878662109
0.0912,2,0.0942260108983075,8,0.7850472927093506
0.0914,2,0.0904945847303984,8,0.7809579372406006
0.0916,2,0.0892718946244724,8,0.7950234413146973
0.0918,2,0.0896003881213086,8,0.7894856929779053
0.092,2,0.0913767403016285,8,0.7890996932983398
0.0922,2,0.0921458288396134,8,0.8384654521942139
0.0924,2,0.0927178070748263,8,0.7783231735229492
0.0926,2,0.0932786639182456,8,0.7840118408203125
0.0928,2,0.0908603471156886,8,0.8154616355895996
0.093,2,0.0916390681517418,8,0.7952814102172852
0.0932,2,0.0973588458144988,8,0.7887232303619385
0.0934,2,0.0936312065815083,8,0.8365132808685303
0.0936,2,0.0922224784918462,8,0.7940595149993896
0.0938,2,0.0896039702626837,8,0.7851161956787109
0.094,2,0.0979796935373397,8,0.802192211151123
0.0942,2,0.0933341032317977,8,0.7872414588928223
0.0944,2,0.097718899392493,8,0.8009059429168701
0.0946,2,0.0902716763543607,8,0.7860550880432129
0.0948,2,0.0914787053747379,8,0.7821857929229736
0.095,2,0.0936345681517641,8,0.7912936210632324
0.0952,2,0.0884042559291537,8,0.8008759021759033
0.0954,2,0.0892978166822644,8,0.8235094547271729
0.0956,2,0.0908157566325175,8,0.7911853790283203
0.0958,2,0.0944028113889307,8,0.7858767509460449
0.096,2,0.094157875495718,8,0.7939786911010742
0.0962,2,0.0897425207379049,8,0.788311243057251
0.0964,2,0.0939810715493148,8,0.7959988117218018
0.0966,2,0.0962620586346411,8,0.7838795185089111
0.0968,2,0.0959957765943315,8,0.8197400569915771
0.097,2,0.0938244113339151,8,0.780686616897583
0.0972,2,0.0924321263583824,8,0.7775740623474121
0.0974,2,0.0908199254511451,8,0.7925078868865967
0.0976,2,0.0882230147240156,8,0.7842342853546143
0.0978,2,0.0939099073737421,8,0.7830908298492432
0.098,2,0.0945804275889272,8,0.7978615760803223
0.0982,2,0.0965837356844147,8,0.7881028652191162
0.0984,2,0.0943244723658711,8,0.7879858016967773
0.0986,2,0.095476892348054,8,0.7852566242218018
0.0988,2,0.0942032706687591,8,0.7840898036956787
0.099,2,0.0919712476067431,8,0.8004622459411621
0.0992,2,0.0902459033108336,8,0.7875955104827881
0.0994,2,0.091405794703029,8,0.8111605644226074
0.0996,2,0.0889248227992456,8,0.789125919342041
0.0998,2,0.0905365909039123,8,0.7931623458862305
0.1,2,0.0946906259933945,8,0.8110857009887695
0.1002,2,0.0980443244013786,8,0.8057544231414795
0.1004,2,0.1007765543597902,8,0.8161537647247314
0.1006,2,0.0910802962730142,8,0.7861120700836182
0.1008,2,0.0903484429929935,8,0.7905101776123047
0.101,2,0.0876031554729092,8,0.8002157211303711
0.1012,2,0.0886647701218991,8,0.7825441360473633
0.1014,2,0.0858514352532095,8,0.7964179515838623
0.1016,2,0.0876901793867483,8,0.7983694076538086
0.1018,2,0.0884470782910175,8,0.8085849285125732
0.102,2,0.0908819522138142,8,0.8131856918334961
0.1022,2,0.0853286198594796,8,0.7878000736236572
0.1024,2,0.0928764458214129,8,0.8066623210906982
0.1026,2,0.0931875979571353,8,0.8242497444152832
0.1028,2,0.0955304380516897,8,0.788977861404419
0.103,2,0.0938723048969824,8,0.7788898944854736
0.1032,2,0.0951610196835209,8,0.7932875156402588
0.1034,2,0.0927981657116086,8,0.7849485874176025
0.1036,2,0.0933339206889352,8,0.7858953475952148
0.1038,2,0.091790249647139,8,0.8069634437561035
0.104,2,0.0929203891941448,8,0.7835891246795654
0.1042,2,0.0905336060171441,8,0.9028637409210204
0.1044,2,0.0907863004188216,8,0.8482627868652344
