g_value,n,current_zeta_value,runtime,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8,lambda_9,lambda_10,lambda_11,lambda_12,lambda_13,lambda_14,lambda_15,lambda_16,lambda_17,lambda_18,lambda_19,lambda_20,lambda_21,lambda_22,lambda_23,lambda_24,lambda_25,lambda_26,lambda_27,lambda_28,lambda_29,lambda_30,lambda_31,lambda_32
0.288,2,4,0.2268264293670654,0.0822848111030266,0.0053208020765017,-0.0001214363414656,-0.002443179985095,-0.0028190631691756,-0.0037443334606485,-0.0039106412950822,-0.0051502513307378,-0.0053802466101011,-0.00590453014485,-0.0059080721146451,-0.0068133225969911,-0.0070775951698262,-0.008023347259153,-0.0103364049820119,-0.0111040244864293,-0.0683482819712771,-0.1308450643837765,-0.1849866303700982,-0.2554155681112542,-0.3173520966743146,-0.409564553296189,-0.484776913453437,-0.5803930904182663,-0.6469452581955708,-0.744331015209692,-0.9217318428647804,-1.2090904355213437,-1.9889683035293984,-3.284083692930058,-6.174514698352762,-inf
0.289,2,4,0.2330794334411621,0.095944516162934,0.0166101958500353,0.0027790960790566,0.0001506389351994,-0.0011837174751238,-0.0033915617934845,-0.0035124883302096,-0.0043515385548621,-0.0045635101068957,-0.0060941620976034,-0.0061380538805522,-0.0062809206190337,-0.0068547804697995,-0.0078979232835826,-0.0104144304610444,-0.0109095264677777,-0.0664166825657368,-0.125468931667654,-0.1758338024585971,-0.2482192494120678,-0.3027291021819457,-0.4050997644700269,-0.474039477414059,-0.5674944352393052,-0.6370437994476679,-0.7077993358604054,-0.8488200891732649,-1.170488459714692,-1.751674561634368,-2.959050379246381,-inf,-inf
0.29,2,4,0.2112097740173339,0.082434188009241,0.0090605981087094,-0.0013863579989005,-0.0032375383196097,-0.0032556458143485,-0.0033998912787724,-0.0040687524742768,-0.004307671949353,-0.0054309331750178,-0.0060896036630472,-0.0061210088326617,-0.0062532149219878,-0.0065850189934491,-0.0079824681667388,-0.0104470309862329,-0.0104796193367556,-0.0664486558435578,-0.1322860203962099,-0.1846498309663301,-0.2502418540503455,-0.3101554697389442,-0.4057935251135946,-0.4823145012338078,-0.5797821136356986,-0.6316080265255519,-0.7285514829778627,-0.8427819823570535,-1.1496734365960306,-1.7211896708109156,-3.033743552492361,-inf,-inf
0.291,2,4,0.1764438152313232,0.0901765364149657,0.0088855751997675,0.0009595310327434,0.0002054883256159,-0.0021588598793089,-0.0032388017561991,-0.0039707409176027,-0.0040675670072069,-0.0050761251570052,-0.0058824757126789,-0.0060533134100596,-0.0063398809966819,-0.0068773251851475,-0.007111868707985,-0.0097224891542311,-0.0110310285833515,-0.0657707598603612,-0.1357417924463479,-0.189032082376735,-0.2503749735091073,-0.3134029263374215,-0.4076295593725171,-0.4927462300019674,-0.5948047648115007,-0.6549709221843745,-0.7292967689764973,-0.8919045122073691,-1.205273679305831,-1.9051017456447696,-3.245867115067091,-6.223163591746968,-inf
0.292,2,4,0.2085182666778564,0.0834931954027323,0.0084159344169988,-0.0008480249815557,-0.0019233995868608,-0.0025776575625761,-0.0032362321150906,-0.0036575735536697,-0.003736524756368,-0.0046507787673607,-0.0056148420374917,-0.0057474166105937,-0.0060187990252976,-0.0072168954396982,-0.0073738034429647,-0.0097102329007664,-0.0104722668440814,-0.07234897162003,-0.1379346080022806,-0.1852367275688944,-0.2453914911511351,-0.3128549458503225,-0.4122286195430936,-0.4879486559950178,-0.5876640444579957,-0.6378383568650798,-0.7305733994592177,-0.8699995768620189,-1.228737572646744,-1.8499786358048875,-3.0924746170542257,-5.904885689947781,-inf
0.293,2,4,0.2290754318237304,0.0902905073086841,0.0058738268912465,-0.0015875316859819,-0.0018196996791738,-0.0027063219810132,-0.0031867579839251,-0.0039045487539049,-0.0046593261523714,-0.0053075029042376,-0.0053227877864711,-0.0059367316390333,-0.0060921194615256,-0.0068122375066559,-0.0079779320614108,-0.0111722399447069,-0.0115338091042659,-0.0680011500327857,-0.1283860839065803,-0.1803805010010131,-0.2494300594046486,-0.3072616891882171,-0.4087693854883729,-0.4964337067702291,-0.6028210805003228,-0.6534347563633002,-0.7197364171809545,-0.8992243975984219,-1.204527281893315,-1.732280968826768,-3.301652934061175,-inf,-inf
0.294,2,4,0.2341434955596923,0.1004060180495242,0.0130333003028961,0.0001477749089964,0.0001177913383862,-0.0028943389669869,-0.0029115439253009,-0.0037862542300111,-0.0038783145299332,-0.0047435855279484,-0.0051499690987577,-0.0061416114571878,-0.0062794260109199,-0.006840073176033,-0.0075929594583775,-0.0097854069583806,-0.0110398605143159,-0.0697247498530048,-0.1366608139277459,-0.1836563160527819,-0.2516319500710443,-0.3100562401134699,-0.4191937271507802,-0.5035031761662998,-0.6019458255937681,-0.6550062329354163,-0.7495324992101879,-0.9087882684307708,-1.2132887595266144,-1.9742408868672552,-3.5369195662671578,-6.704846193133259,-inf
0.295,2,4,0.2223227024078369,0.0891067434778495,0.0079916382290608,0.0023519767754764,-0.0003904448382141,-0.0031004348456626,-0.003254335530705,-0.0037608029750287,-0.0040476388439025,-0.0056875013724375,-0.0056888485940242,-0.005830787787187,-0.0064263004078492,-0.0078133520656482,-0.0094311891647629,-0.0100214837523231,-0.0112157753263123,-0.0693346512634215,-0.133010453824647,-0.1877567759151957,-0.2484365676289714,-0.3211483150214572,-0.4038161644720137,-0.4899834814870996,-0.5944415862357583,-0.6500998896390865,-0.7288947979709344,-0.8878368355782482,-1.188635313350913,-1.6840730059556304,-3.006802833847726,-5.939499862546562,-inf
0.296,2,4,0.2277164459228515,0.0906426506354561,0.0115730616663329,-0.0002487183450887,-0.0009898772976363,-0.0023581110198552,-0.0031835333828824,-0.0031848728617323,-0.0043833633568296,-0.004492987347465,-0.005863589315772,-0.0065815657609898,-0.006644466013546,-0.0076773168545221,-0.0078582928952326,-0.0102547549890918,-0.0109203437160588,-0.0751995813232491,-0.135862999402372,-0.1849468070489858,-0.2561776351622697,-0.3123653164481225,-0.4150193576884557,-0.4825084533324427,-0.5923952235283149,-0.6571956790934116,-0.7344091329418025,-0.8842437022461549,-1.2748122242737867,-1.8983160693770096,-3.500183117142154,-inf,-inf
0.297,2,4,0.1723115444183349,0.0869823952254062,0.006272509812907,-0.0024458311904904,-0.0029692315578661,-0.0030809325847692,-0.003220113491286,-0.0032621584184685,-0.0034376041944564,-0.005333529299184,-0.0057764115449141,-0.0060428677534137,-0.0063996168944854,-0.0069877828968315,-0.0076517764554389,-0.0096783824074731,-0.0106418628329422,-0.068881329446452,-0.137163031859959,-0.185358872598414,-0.2686736733248098,-0.3292385927555774,-0.4160582476323985,-0.4899150875591724,-0.593859503622607,-0.6525352775328892,-0.738849852874059,-0.919741240307644,-1.2458634857173991,-1.8878468595220064,-3.2571804536611406,-5.989629167228696,-inf
0.298,2,4,0.2087464332580566,0.0847028281675754,0.0064188390447674,-0.0002770303242436,-0.0010767638234231,-0.0029256490930084,-0.0031103371140987,-0.0039627617389245,-0.004141502230943,-0.0044082388409786,-0.0064216708932954,-0.0065897482574273,-0.0066994086436545,-0.0070259226100201,-0.0079134937799654,-0.0090672006150541,-0.0109017963265013,-0.0771011684434023,-0.143570406802712,-0.1907616053097049,-0.2646486051167785,-0.3218606890694031,-0.4276029860931472,-0.4994160707376441,-0.6028678558473833,-0.659428754196206,-0.7436383500760584,-0.9073995561855732,-1.235497112055991,-1.8611723328259848,-3.231738177840783,-inf,-inf
0.299,2,4,0.209573745727539,0.0794935400134115,0.0067766237439146,-0.0005477727079561,-0.0023124299025115,-0.0027744848404302,-0.003240853189133,-0.0037738671086912,-0.0045069071151919,-0.0054097505687127,-0.0058780742753791,-0.006204291923418,-0.0063936375704766,-0.0070403803357637,-0.007701968243663,-0.0096964358260242,-0.0122923969977821,-0.080735695200984,-0.1500041488972461,-0.2015592291673665,-0.2718575175962132,-0.3241003511407251,-0.4266947584567115,-0.5078470132550256,-0.6153767291728994,-0.6625940279267484,-0.7328796420622379,-0.9541129738410784,-1.2367376107373804,-2.042068255032844,-3.4685206769601664,-inf,-inf
0.3,2,4,0.1760716438293457,0.0815432336126427,0.0076014412731601,-0.0016006990568495,-0.0024595789165133,-0.003349336154779,-0.0037707936667571,-0.0038248591529982,-0.0042379677507302,-0.0043179309994269,-0.0061806133226065,-0.0066319942083116,-0.006678962064592,-0.0070141870021119,-0.0082378246593162,-0.009987969423419,-0.010832747688338,-0.0766784160052648,-0.1412303449106791,-0.1936965279894939,-0.2715087088399258,-0.3187841899727474,-0.419608020462613,-0.4998883251599704,-0.6095602218036531,-0.6517946155579311,-0.7349709827938586,-0.9004303899669445,-1.221469036901938,-1.8037749460777683,-3.3278083310467093,-6.53205300398505,-inf
0.301,2,4,0.2323389053344726,0.0829359772580178,0.0080879631611422,0.0004911256543918,-0.0015272188740491,-0.0034194485755057,-0.0035202327778438,-0.004332284794006,-0.0048296609893336,-0.0050752053284129,-0.0058528160061036,-0.0059061489742491,-0.0061742566083997,-0.0066634164974278,-0.0076348810884419,-0.0093703460691363,-0.0101239141333145,-0.0795109987078245,-0.149632923309917,-0.2026312666840499,-0.2713387735969756,-0.3357145916239856,-0.4288179403690262,-0.5085912211702907,-0.6197986857912346,-0.6557236003447913,-0.7445439550700247,-0.906252380933814,-1.2502682707090134,-1.9715317835904729,-3.455892237183124,-6.638696696704444,-inf
0.302,2,4,0.2236387729644775,0.080103732305106,0.00582547297975,-0.0006799508064385,-0.0025734964628342,-0.0028419795257712,-0.0037437002802036,-0.0042544142966661,-0.0044462491821881,-0.0055076619581069,-0.005846965993923,-0.0061672877511871,-0.00623526277083,-0.0064276922282874,-0.0079591437999736,-0.0085598520494938,-0.0094020136763683,-0.0799341388106347,-0.1362109392340059,-0.1968908379582122,-0.2771525548502871,-0.336331527327723,-0.4296123784497326,-0.4972760627883844,-0.6028228472373539,-0.6528763375711699,-0.740133291566597,-0.9151160389156446,-1.2560993512718417,-2.068501447526628,-3.361648569779959,-inf,-inf
0.303,2,4,0.2335102558135986,0.0835544577951131,0.0055699340090026,-0.000820314415933,-0.0025489440201504,-0.00269262482119,-0.0033504998920258,-0.0044249034098066,-0.00487720745611,-0.0055622468997424,-0.0060765910501453,-0.0065167038071518,-0.0065317651618528,-0.0068604474075777,-0.0076140128520188,-0.0098416767883643,-0.0110946099408162,-0.0755763522438978,-0.1376747957028014,-0.1872462447190197,-0.2618107996186404,-0.3312729748258892,-0.4179259164213958,-0.5017642127684814,-0.6109487955902857,-0.6635253553429266,-0.7486572368688561,-0.9097702173042864,-1.2822051681101467,-1.9453247715185449,-3.4493101289225034,-inf,-inf
0.304,2,4,0.2328400611877441,0.0856604011877094,0.007849757612759,0.0001324911470435,-0.002460875149019,-0.0031835713375537,-0.003825008409453,-0.0039513267622991,-0.0044849718622813,-0.0047063268371314,-0.0059838417917174,-0.0059969355790022,-0.0064651015188783,-0.0074396710305681,-0.008060459426282,-0.0098666984231516,-0.0099363378357682,-0.0796495796732729,-0.1507305674001511,-0.2021689648613855,-0.2738778589418557,-0.32896079608201,-0.4377872352122459,-0.5205213192362353,-0.6312118640338522,-0.6822421342904649,-0.7683370020686517,-0.9652031428258798,-1.3170856090640284,-2.0186231352439696,-3.587806834808444,-inf,-inf
0.305,2,4,0.2247962951660156,0.0844313628072786,0.0084809589572256,-0.000858868338642,-0.002786182563091,-0.0030354469899246,-0.0030553678910878,-0.0041538033574612,-0.0045441500693403,-0.0056549844881642,-0.005921876076512,-0.0066364149452803,-0.0066754845076796,-0.0072983309022669,-0.0074379492409948,-0.0104175341012455,-0.0138929606152047,-0.0728172512930138,-0.14198303406411,-0.1978674490838003,-0.2737332844064424,-0.3246176673766254,-0.4272320583232135,-0.4961983335998384,-0.6275565528442155,-0.6794926338602236,-0.7709401761166883,-0.9384949686293396,-1.266949814746634,-1.8990974723971132,-3.3479726631526483,-6.372154608536198,-inf
0.306,2,4,0.2125499248504638,0.086914268234326,0.0042749579245745,-0.0006645478268395,-0.0012172215073739,-0.0027128969533148,-0.0028492631411729,-0.0038761398694485,-0.004015999910945,-0.0055450379336553,-0.0060718727907756,-0.0061306430316453,-0.0064589034237453,-0.006741318615913,-0.0070497501755404,-0.0085246081676571,-0.0090622999008558,-0.0752671754568993,-0.150900359674267,-0.1963507401468956,-0.2726566254600015,-0.336348860517758,-0.4179916948647815,-0.5082359591713997,-0.6330018984903379,-0.6839119415969652,-0.7705868575128969,-0.9498387922176756,-1.270977693534849,-2.1346971278098272,-6.391724999035841,-inf,-inf
0.307,2,4,0.1813809871673584,0.088594121772091,0.006473277888547,-0.0008392056507829,-0.0020463418519126,-0.0030224964745441,-0.0034263189992076,-0.0036250404912286,-0.0043242423616436,-0.0049527571590385,-0.0050733650071686,-0.0062712659546372,-0.0067678771800881,-0.0071801158022877,-0.0074076124571849,-0.0104537783872011,-0.0121382915011582,-0.0740517200970378,-0.1474672134604878,-0.2031916398664155,-0.272084835484148,-0.3391251229007109,-0.424291964002133,-0.5113322781440975,-0.6178790115618222,-0.6883470066662208,-0.7461944819652557,-0.9637597964691844,-1.314919728094059,-2.002176529199505,-3.262899263014503,-6.285946047319421,-inf
0.308,2,4,0.1773171424865722,0.0836242101030471,0.0086957960145807,0.0030602850528906,-0.0002618023927268,-0.0027636853357489,-0.0028761144817438,-0.0032694299826445,-0.003385305385199,-0.0048886310166024,-0.0058521718299501,-0.0065137054172744,-0.0068836935307974,-0.0069047242092547,-0.0087070301793996,-0.0090098839963433,-0.0105669982150936,-0.0832266332572572,-0.1523652357294238,-0.2022329666893977,-0.2828494455029888,-0.3408384943497106,-0.4337104828599009,-0.5187039027599645,-0.624303932628057,-0.6933836015974959,-0.7703060934044196,-0.9529589908622618,-1.2943339764797137,-2.1377770324750487,-3.39360160652907,-6.464618134540308,-inf
0.309,2,4,0.2274589538574218,0.0794653160445722,0.006115533415096,0.0008515567485376,0.000367186801121,-0.0022091164019402,-0.0030885068668859,-0.0035508900504588,-0.0040266439864513,-0.0049493737120308,-0.0059790594098385,-0.0061855818209453,-0.0066392544144247,-0.0074096027123886,-0.0077763540832205,-0.0094092774976261,-0.0097015532966463,-0.0830648675585375,-0.1617174661458516,-0.2067153771397518,-0.2874306746837464,-0.3342942435439425,-0.4500104822291004,-0.5289548098221817,-0.6272632575918989,-0.6893816606460079,-0.7941093536301411,-1.0332079084186692,-1.466692322635284,-2.148138598457129,-3.53048247821604,-6.87757989521241,-inf
0.31,2,4,0.2340559959411621,0.0784220451560756,0.0035659832782472,-0.0003984918465108,-0.0013384602584964,-0.0016848984361096,-0.0038581826937866,-0.0039222599967276,-0.0039487025015815,-0.0056715363101943,-0.0058129182846017,-0.0062808187534545,-0.0063637040904299,-0.0073291966486141,-0.0076018537768157,-0.0088639694603979,-0.0095733596031771,-0.0787263421070085,-0.1513327185831127,-0.2089978522454499,-0.2836464840237691,-0.3371359731402312,-0.4448876111248652,-0.5101408246638164,-0.6270583048069681,-0.6616299977419413,-0.7407126415846872,-0.8994350128019369,-1.287890338751045,-2.103443595151801,-6.333856372567171,-inf,-inf
0.311,2,4,0.2264699935913086,0.079488084370672,0.0111008738167945,-0.0003187390567696,-0.001121373461614,-0.00297706916992,-0.0032509361401293,-0.0034803831087582,-0.0036775786691276,-0.0039370102783436,-0.0060665407280062,-0.0067922115831736,-0.0069317035215102,-0.0070343690774247,-0.0073874669563914,-0.009757356111022,-0.0099064699807913,-0.0813419138397465,-0.1584102124239734,-0.2197807890034326,-0.2870906449005241,-0.3487622734987833,-0.4475024254313742,-0.5298701342363258,-0.6378483879075076,-0.6917472205720385,-0.7693058687443052,-0.9537139632694364,-1.3397827434838123,-2.2669568297191782,-3.799192304631745,-inf,-inf
0.312,2,4,0.2294540405273437,0.0893421705804252,0.0070600979411565,-0.0017555420032823,-0.0033338804703996,-0.0033833095873834,-0.0037345179763065,-0.0039597007579986,-0.0047388522195301,-0.0048237226095367,-0.0059492052304639,-0.0062630673005417,-0.0067575520735315,-0.0072653439221953,-0.0076944408851155,-0.011778960968036,-0.0134772851810238,-0.0718646645432093,-0.1472618599408748,-0.2140817278867953,-0.2845745381793884,-0.3465466668557849,-0.4412557076068861,-0.5254871143112277,-0.6238201319885991,-0.6838203022524704,-0.7621766869063493,-0.988040394272116,-1.3712069309831223,-2.0945124333124374,-3.5937766423278243,-6.943238990230211,-inf
0.313,2,4,0.225837230682373,0.0816904990958283,0.0044799550732765,-0.0013185315931979,-0.0027405966126764,-0.0028214092199484,-0.0031904051238574,-0.0041235753000622,-0.0041697053922975,-0.0049192071326743,-0.0063621844208909,-0.0065975554447139,-0.0071444301244461,-0.007220007509077,-0.007333632175078,-0.0101396696668752,-0.0103610777157416,-0.0849166644903235,-0.1592126060277196,-0.2129509417177499,-0.2869353533142762,-0.3525831125515179,-0.4537202294440844,-0.5244180362735784,-0.6423225301706509,-0.6902805673513664,-0.7676001849751638,-0.9550796352003966,-1.4327326641662677,-2.150262282297838,-3.69767749829684,-inf,-inf
0.314,2,4,0.2114179134368896,0.0813018003854779,0.0073648675702355,-0.0008119714776197,-0.0025517649582486,-0.0032388726440729,-0.0033562467652095,-0.0037416233709734,-0.0045127829176617,-0.0045887833133903,-0.0054492674071267,-0.006126333427339,-0.0061414874093698,-0.0070139947438633,-0.0080638866342463,-0.0101104484955399,-0.010560698867519,-0.0844686145779974,-0.1642058588552264,-0.2136375213713819,-0.2962151002684042,-0.3534116917578274,-0.454683263866777,-0.5212027620725125,-0.6390479477173439,-0.699680676396159,-0.770655176174373,-0.934040450928067,-1.3444000137663052,-2.032192446033129,-3.583645883100797,-inf,-inf
0.315,2,4,0.181037425994873,0.087078764929761,0.0085094055058922,-0.0010830948851793,-0.0015137288481221,-0.0032869165111167,-0.00336675779005,-0.0033940376180043,-0.0043534557235769,-0.0048650529514311,-0.0055606834818159,-0.005834806006419,-0.0069204649060592,-0.0072586193781764,-0.0080303577181058,-0.0094937218075585,-0.0106640946048164,-0.0761247360839108,-0.1482960611966532,-0.2109707822002167,-0.28172053630881,-0.3452508442475428,-0.4464761139669892,-0.5196101749832657,-0.631727693446906,-0.6839522418269637,-0.7691332995229608,-0.9759297152440704,-1.373745549854236,-2.0397176363226146,-3.681864862317268,-7.093719186335812,-inf
0.316,2,4,0.2297730445861816,0.0802885404876101,0.0103760021727634,-0.0024843658269858,-0.0025861498272791,-0.0028146334350938,-0.003528718743553,-0.0037161292877171,-0.0047652783065709,-0.0055513486933633,-0.0059126699087612,-0.0060732976720045,-0.0067799897350737,-0.0067935266069155,-0.0070496703997106,-0.0101146945170163,-0.0125333812235083,-0.0816071924567224,-0.1594113768477808,-0.2129838606198957,-0.2881682207243177,-0.3541021856787005,-0.4508365518679142,-0.5225863216635005,-0.6458696493807922,-0.6855597671261296,-0.7574898083578495,-0.9779518080434876,-1.3778231259983902,-2.179023856175581,-3.699542987460214,-inf,-inf
0.317,2,4,0.2255113124847412,0.0789533836930162,0.0041181512310325,0.000633081952404,-0.0007519993105232,-0.0034380120266962,-0.0035990157869975,-0.0036327784843135,-0.0040558991672432,-0.0043510451287813,-0.0058389035332817,-0.0059493653971506,-0.0066684717061825,-0.0071176671992165,-0.0080241964465938,-0.0110786256812579,-0.0112049988890465,-0.0822870562900792,-0.1628085551584877,-0.2204896691564473,-0.293912946398308,-0.3447789640150829,-0.4568386947972215,-0.526852060102545,-0.6376471687581691,-0.6902684760797684,-0.7716170620307686,-0.9785514761953492,-1.4408578751348606,-2.3112190286331296,-3.5994473283825914,-inf,-inf
0.318,2,4,0.1755347251892089,0.0826547273832013,0.0068177518375392,-0.0008608955300156,-0.0028076116421937,-0.0030564165956821,-0.0034535162735139,-0.0034835899733913,-0.0037889671185883,-0.0051575613041674,-0.0056562963347819,-0.0066120860455624,-0.0071224166988133,-0.0074749120568879,-0.0085161272580391,-0.0094200059188379,-0.010643172304552,-0.0782332816709239,-0.1532168048562409,-0.2124187507272572,-0.286393112819933,-0.3545488189209502,-0.4495097094505179,-0.5298826495152104,-0.6397694919008274,-0.6980183990863672,-0.7860685723667172,-0.948937613935768,-1.3388111293910578,-2.10817952839422,-3.816526208711704,-7.050001035051238,-inf
0.319,2,4,0.2288045883178711,0.0880268024307539,0.0063794200346695,-0.0013954290797649,-0.0020970238168604,-0.0032328496841646,-0.0034176946010272,-0.0037686040671489,-0.0043623677206945,-0.0053424428606144,-0.0058483800087311,-0.0061266656816802,-0.0065770608563109,-0.0068718262657283,-0.0080800263041823,-0.0091118345866289,-0.0102278413745293,-0.0785454187168609,-0.1509265426305223,-0.2054499869683159,-0.2926980875066393,-0.33976901002554,-0.442339609484427,-0.5232813233777827,-0.6423109536784232,-0.686219956177262,-0.7895393090946106,-0.9910874880378476,-1.4281120783056038,-2.282013900137005,-3.994876884642155,-inf,-inf
0.32,2,4,0.2277264595031738,0.0905759799715736,0.0076590045340917,-0.0016331921065318,-0.0016569479760648,-0.002794057379639,-0.0029961305483212,-0.003128547812642,-0.0039777554057323,-0.0044270985461714,-0.0057889955455847,-0.0066167468795502,-0.0066348246482459,-0.0067773637174642,-0.0072826524997099,-0.0091904914440629,-0.0104435678730663,-0.0819728683730738,-0.1597970881068529,-0.2134003704506377,-0.2938645756519762,-0.3484589085590503,-0.4600129452878206,-0.5347856756895163,-0.6504207377647602,-0.6913136086183062,-0.7732591482566569,-0.9354793245797544,-1.3165294534219414,-2.062947267607925,-3.549015766985817,-inf,-inf
0.321,2,4,0.2074828147888183,0.0812469932677969,0.0075480399206602,-0.0021791379806686,-0.0021845752716663,-0.002714396286875,-0.0034533356627916,-0.003874724901252,-0.0045868756638696,-0.0049328312165324,-0.0061033203057274,-0.0067804147255936,-0.0069626749872372,-0.0071373565315562,-0.007674464466174,-0.0099651884018388,-0.0112967532298781,-0.0781687140048038,-0.1570981284305584,-0.2202242883161261,-0.2892444116963343,-0.3542862426785181,-0.4605330324298601,-0.5341605612579687,-0.6425446782641906,-0.6923728613430825,-0.7910802217390109,-0.9814521888241956,-1.4214630145624396,-2.2115614853963943,-3.709639289871129,-inf,-inf
0.322,2,4,0.2228474617004394,0.0839689075568419,0.007267286097486,-0.0010414877327763,-0.0012282886179748,-0.0030293480299025,-0.0031555082302715,-0.0040659154086948,-0.0049752569850548,-0.0051776038982001,-0.00579375815005,-0.0060523871428529,-0.0065061046655066,-0.0073825428077579,-0.0082832199788413,-0.0112492644683912,-0.0122253707736548,-0.0843517624015911,-0.162612260216415,-0.2246428462652145,-0.3039370268997832,-0.3607368064436226,-0.464994520302761,-0.5504402710240072,-0.6646366213451295,-0.7124926584823233,-0.7975510577542055,-0.993852445663651,-1.3386291365286274,-3.589978274205494,-inf,-inf,-inf
0.323,2,4,0.1718568801879882,0.0767719227979063,0.0062284688137501,-0.0004318548224941,-0.0023971944869289,-0.0033934489142754,-0.0034258251850082,-0.0041465284228295,-0.0045657884062594,-0.0056357807263441,-0.0058725824842003,-0.006040322312224,-0.0061560844910616,-0.0065769963702744,-0.007635403490095,-0.0084033148929137,-0.0105876021675865,-0.08590470511248,-0.1648110312143481,-0.2271463286970397,-0.3074620578025669,-0.3719830822210933,-0.4641886973984864,-0.5524422555260019,-0.6610192489914093,-0.7169938782413253,-0.8187266241418991,-1.0095657449006843,-1.4593343029069552,-2.2656269437351595,-3.96920511888752,-7.370367402861388,-inf
0.324,2,4,0.2300174236297607,0.0831003743589357,0.005256973517038,0.0001717707096732,-0.0021859007571617,-0.0022781778039136,-0.0032157332943074,-0.0041256733226783,-0.0042918228011283,-0.0055271707207799,-0.0056582226858206,-0.0057921649633586,-0.0064371790032689,-0.0064896726198672,-0.0072186615251172,-0.0074550478239274,-0.0096026963962316,-0.0883854684990589,-0.1705833455454511,-0.2286631817543049,-0.3098824404747911,-0.3632364221032779,-0.4692950555887695,-0.5454310041371723,-0.6660896825171866,-0.7195925990797294,-0.8017922947130719,-0.981063535189028,-1.4888184704703762,-2.410504979626166,-3.928201105571002,-7.3158204517928835,-inf
0.325,2,4,0.2255642414093017,0.0816462452827781,0.0061978572912516,0.0001702729584496,-0.003291846850949,-0.0035834975716392,-0.0041062454173708,-0.0043518543758738,-0.0043570115318302,-0.0057573235369274,-0.006619433863675,-0.0067107150102705,-0.0069732134107392,-0.007435121799326,-0.0075205481041405,-0.0110121247394458,-0.0143923999131377,-0.0789722947972998,-0.1631470911633362,-0.2180619116345335,-0.302424089630789,-0.358303292087877,-0.4600013033874786,-0.5358730649835818,-0.6557418918708355,-0.7031418882330929,-0.8046917037595053,-1.008182028090591,-1.4862539672285895,-2.49765907481699,-4.041915801893069,-inf,-inf
0.326,2,4,0.2324059009552002,0.0837697423314317,0.0051446553005032,-0.0025800200706101,-0.002672729557428,-0.0027294308669797,-0.0034982059570879,-0.0046327487913753,-0.0054190805574575,-0.0061157329281435,-0.0065148983649096,-0.0067551317099919,-0.0071555030524041,-0.0072643669465301,-0.0081318015950893,-0.010290442020972,-0.0123069050641764,-0.0826726983601092,-0.1673989257596992,-0.2185242075772229,-0.2966736146261083,-0.3655552652955568,-0.4664468009193171,-0.5516865677239251,-0.663351789503861,-0.718635972347172,-0.8002188600911714,-0.9867387380140256,-1.516231335435528,-2.288026933434524,-4.029747123371297,-inf,-inf
0.327,2,4,0.2083170413970947,0.0792997054587956,0.0059908649712361,5.225670456466275e-07,-0.0011799707478754,-0.0028276556828752,-0.0032702847406762,-0.0038273589411888,-0.0040567310925824,-0.0041147180273504,-0.0050447841561325,-0.0059999561789785,-0.007117832569789,-0.0077216579053687,-0.0079867383407714,-0.0095524285258156,-0.0101860310799933,-0.0948612995970092,-0.1777877065851487,-0.2301303058667642,-0.314209098585543,-0.3697418757106663,-0.4689415928149784,-0.5519104707132073,-0.67344590395911,-0.7260368155087504,-0.811042260500689,-1.0121567804047789,-1.4883272825672482,-2.3851442126934788,-4.324297889972367,-inf,-inf
0.328,2,4,0.1774272918701172,0.0800829419129213,0.0030990695667761,-0.0018639554318978,-0.0021333954494076,-0.0026720457351135,-0.0035562415650054,-0.0039091395262746,-0.0048098131565461,-0.0052463506973074,-0.0061618119445315,-0.006205908155484,-0.0065023652448285,-0.0069993684989529,-0.0070160690775784,-0.0096286458883107,-0.0154728286569406,-0.0837042800740158,-0.1597062430093619,-0.2301174553602842,-0.3087607674305982,-0.3726288801585451,-0.4750913262730636,-0.555414525933256,-0.6760518491301946,-0.719766649807249,-0.8288701354266821,-1.0393646427259735,-1.5528974715524897,-2.203696401293331,-3.864408626734933,-7.100066416667792,-inf
0.329,2,4,0.2251601219177246,0.0831097932137549,0.0105132275059106,-0.0020905838778668,-0.0023459748091241,-0.0030925045700501,-0.0036471847476608,-0.0037891014747901,-0.0044716111949424,-0.0053867630594447,-0.0059682884639457,-0.0061514788304243,-0.0062871535500263,-0.00651595578884,-0.0068574816621183,-0.0082249250487791,-0.0104213569225074,-0.087961470853829,-0.1729273288740208,-0.2260350069365478,-0.3042162812315854,-0.3719048930219424,-0.4792138858156525,-0.5562023512221855,-0.6688736035663851,-0.7243307085077739,-0.8381916812562874,-1.072768032333051,-1.5433955040928842,-2.383801545807044,-4.007386816416081,-inf,-inf
0.33,2,4,0.227288007736206,0.0773785101539214,0.0087320223092808,-0.001825715981704,-0.0030769387648918,-0.0036310027822963,-0.0039022751880052,-0.0039902954504828,-0.0049131426124071,-0.0057018047171195,-0.005957700608386,-0.0061053868791364,-0.0067233677585806,-0.0068590529763406,-0.0080498691855857,-0.0100286150094057,-0.0102881494452036,-0.086452874442673,-0.1740966703548182,-0.2389971424773381,-0.3061711622149092,-0.3777547969074056,-0.4827660681280331,-0.5535536814187192,-0.6979755136668251,-0.7574477061457773,-0.8442224157593864,-1.0141825967291391,-1.4971646801788752,-2.368668188009552,-3.8164599447126752,-7.26602075182007,-inf
