g_value,n,lambda_1,current_zeta_value,runtime
0.1932,2,0.1157856577031452,8,0.8197777271270752
0.1934,2,0.101666374150378,8,0.8168046474456787
0.1936,2,0.1246552452536066,8,0.8159630298614502
0.1938,2,0.1151669813409201,8,0.8148715496063232
0.194,2,0.1083104050775075,8,0.82578444480896
0.1942,2,0.106872274381352,8,0.8278794288635254
0.1944,2,0.1243590134223363,8,0.8157787322998047
0.1946,2,0.1209822622985111,8,0.8172030448913574
0.1948,2,0.1052978776221535,8,0.8117532730102539
0.195,2,0.1177257280277589,8,0.8186225891113281
0.1952,2,0.1060567804053871,8,0.8211879730224609
0.1954,2,0.1042475883965166,8,0.8103797435760498
0.1956,2,0.1069994007036699,8,0.8141145706176758
0.1958,2,0.1128635014836265,8,0.8151257038116455
0.196,2,0.1114694181369801,8,0.8342940807342529
0.1962,2,0.1228348078876473,8,0.8229765892028809
0.1964,2,0.1045913110294665,8,0.8106496334075928
0.1966,2,0.1150671991881358,8,0.8161003589630127
0.1968,2,0.1090512399711392,8,0.8142352104187012
0.197,2,0.1221324706320003,8,0.8156485557556152
0.1972,2,0.1133209239375053,8,0.8237240314483643
0.1974,2,0.1084525705754847,8,0.8102033138275146
0.1976,2,0.1062278895984078,8,0.8112514019012451
0.1978,2,0.1114168948075761,8,0.8386611938476562
0.198,2,0.109613791874917,8,0.8151998519897461
0.1982,2,0.1383172094045265,8,0.8212759494781494
0.1984,2,0.1202759630561143,8,0.8161182403564453
0.1986,2,0.1106401006797319,8,0.8135440349578857
0.1988,2,0.1208074615944219,8,0.818312406539917
0.199,2,0.1128105061517929,8,0.8288159370422363
0.1992,2,0.1082084954026335,8,0.8238906860351562
0.1994,2,0.1027230170737402,8,0.8135788440704346
0.1996,2,0.1017934334574919,8,0.8048107624053955
0.1998,2,0.1342948269375616,8,0.8156359195709229
0.2,2,0.1225609244129052,8,0.8153460025787354
0.2002,2,0.1020185158429122,8,0.8333749771118164
0.2004,2,0.1047625708514845,8,0.8133792877197266
0.2006,2,0.1131753020056079,8,0.8143939971923828
0.2008,2,0.1147043954310404,8,0.8178544044494629
0.201,2,0.1327737344499458,8,0.8075010776519775
0.2012,2,0.1095540803386864,8,0.8174550533294678
0.2014,2,0.100481891131475,8,0.8173172473907471
0.2016,2,0.1018212299326179,8,0.8167483806610107
0.2018,2,0.1026098475403199,8,0.827232837677002
0.202,2,0.1268766742522684,8,0.8242108821868896
0.2022,2,0.1052673616589638,8,0.8193533420562744
0.2024,2,0.1102402036673609,8,0.8086297512054443
0.2026,2,0.1143071029847214,8,0.8067200183868408
0.2028,2,0.1044024101004548,8,0.8125400543212891
0.203,2,0.1122401200678718,8,0.8195281028747559
0.2032,2,0.1020167702618296,8,0.822376012802124
0.2034,2,0.1049557002060152,8,0.852813720703125
0.2036,2,0.1123576038715658,8,0.8175733089447021
0.2038,2,0.1240120792227112,8,0.8149499893188477
0.204,2,0.1036926859126,8,0.8240752220153809
0.2042,2,0.1460047146319655,8,0.8080282211303711
0.2044,2,0.1024525224809733,8,0.8233966827392578
0.2046,2,0.1008908711917964,8,0.806687593460083
0.2048,2,0.1246494945043014,8,0.8103988170623779
0.205,2,0.1051339251268562,8,0.8304171562194824
0.2052,2,0.1089915143971292,8,0.8194763660430908
0.2054,2,0.1012132995767549,8,0.8177556991577148
0.2056,2,0.1206420429677629,8,0.8109917640686035
0.2058,2,0.1134186422362983,8,0.812507152557373
0.206,2,0.1121224929516958,8,0.8182051181793213
0.2062,2,0.1090541838075918,8,0.8162727355957031
0.2064,2,0.1063126354611622,8,0.8208334445953369
0.2066,2,0.0985302502973556,8,0.8175175189971924
0.2068,2,0.1134749746880674,8,0.8217878341674805
0.207,2,0.1074450078313309,8,0.8053767681121826
0.2072,2,0.1016548162850591,8,0.8175773620605469
0.2074,2,0.10784960948852,8,0.8535192012786865
0.2076,2,0.1260291736497032,8,0.8153853416442871
0.2078,2,0.0966077931299023,8,0.8118326663970947
0.208,2,0.1124506145750423,8,0.8173530101776123
0.2082,2,0.0994861460831886,8,0.8236734867095947
0.2084,2,0.1010738311845078,8,0.8141219615936279
0.2086,2,0.1080710334591912,8,0.8289859294891357
0.2088,2,0.10542853454691,8,0.810126781463623
0.209,2,0.107239446348933,8,0.8260970115661621
0.2092,2,0.1068472942460072,8,0.8157637119293213
0.2094,2,0.1140116151104079,8,0.8117561340332031
0.2096,2,0.1007688170970049,8,0.8065719604492188
0.2098,2,0.1075428361504178,8,0.8180632591247559
0.21,2,0.1123829341232911,8,0.8163459300994873
0.2102,2,0.1012361635206404,8,0.8229372501373291
0.2104,2,0.1056354547702628,8,0.8186469078063965
0.2106,2,0.1099767655202546,8,0.8128974437713623
0.2108,2,0.1097340527899747,8,0.8107800483703613
0.211,2,0.1084780743018867,8,0.8167457580566406
0.2112,2,0.1014275037052028,8,0.809159517288208
0.2114,2,0.1026303510764468,8,0.8151841163635254
0.2116,2,0.1057248730081052,8,0.8115353584289551
0.2118,2,0.1103533829268525,8,0.810528039932251
0.212,2,0.108946250596978,8,0.8187160491943359
0.2122,2,0.1080682414336947,8,0.8205499649047852
0.2124,2,0.1064981820032842,8,0.8104627132415771
0.2126,2,0.0996813477739844,8,0.8159451484680176
0.2128,2,0.1147336549292613,8,0.8142895698547363
0.213,2,0.1036895153068988,8,0.8207731246948242
0.2132,2,0.104815717430378,8,0.847214937210083
0.2134,2,0.1016596995586156,8,0.8205480575561523
0.2136,2,0.1108263537532876,8,0.8119988441467285
0.2138,2,0.1080476192818653,8,0.8108150959014893
0.214,2,0.1022889556124635,8,0.8188791275024414
0.2142,2,0.1009706413757351,8,0.8187551498413086
0.2144,2,0.1158090620491237,8,0.8098745346069336
0.2146,2,0.1020776916115769,8,0.8148133754730225
0.2148,2,0.1061318733781899,8,0.8113486766815186
0.215,2,0.1079020969332728,8,0.8332469463348389
0.2152,2,0.1052489043214749,8,0.8278424739837646
0.2154,2,0.1174883435881506,8,0.8096396923065186
0.2156,2,0.1030774751650116,8,0.8084373474121094
0.2158,2,0.1048836071714928,8,0.822274923324585
0.216,2,0.111903154350228,8,0.8077211380004883
0.2162,2,0.1034895652548745,8,0.8108131885528564
0.2164,2,0.0976867261111718,8,0.8201446533203125
0.2166,2,0.1105909970570988,8,0.8151705265045166
0.2168,2,0.1001998925131229,8,0.8155286312103271
0.217,2,0.1026527643683597,8,0.8158450126647949
0.2172,2,0.1091441203647295,8,0.817589521408081
0.2174,2,0.0993462767693039,8,0.8181993961334229
0.2176,2,0.1058625348357372,8,0.8128697872161865
0.2178,2,0.0999486269048243,8,0.8116583824157715
0.218,2,0.0994853009663288,8,0.815061092376709
0.2182,2,0.0982987368566281,8,0.8138189315795898
0.2184,2,0.0988363392897726,8,0.818558931350708
0.2186,2,0.1024281962074279,8,0.8103780746459961
0.2188,2,0.0950998367729043,8,0.8178768157958984
0.219,2,0.0961756938246629,8,0.8168962001800537
0.2192,2,0.1033348018418285,8,0.8246679306030273
0.2194,2,0.0991026542274913,8,0.8169691562652588
0.2196,2,0.1000876051404831,8,0.8116061687469482
0.2198,2,0.0999380058645176,8,0.8271524906158447
0.22,2,0.1040742440640215,8,0.8406705856323242
0.2202,2,0.0987237248660394,8,0.811744213104248
0.2204,2,0.1003641732584291,8,0.8093700408935547
0.2206,2,0.0959111209550379,8,0.8133087158203125
0.2208,2,0.1033525808737394,8,0.815788745880127
0.221,2,0.1050347711235012,8,0.8387603759765625
0.2212,2,0.1011409357547508,8,0.8142597675323486
0.2214,2,0.0992547307047064,8,0.8090600967407227
0.2216,2,0.1104195202240544,8,0.8228790760040283
0.2218,2,0.1092503467148788,8,0.8102784156799316
0.222,2,0.1043780261590518,8,0.8090600967407227
0.2222,2,0.0923278484602389,8,0.8122448921203613
0.2224,2,0.1038484358597641,8,0.8113558292388916
0.2226,2,0.0976867935842562,8,0.8292908668518066
0.2228,2,0.099196925199722,8,0.8122210502624512
0.223,2,0.0951774360160433,8,0.8087918758392334
0.2232,2,0.0999821732094548,8,0.8153584003448486
0.2234,2,0.0997283774223223,8,0.8104407787322998
0.2236,2,0.0985837081539721,8,0.8220410346984863
0.2238,2,0.0970472646497039,8,0.8169040679931641
0.224,2,0.1059281887500831,8,0.8109240531921387
0.2242,2,0.1018101276734793,8,0.8154726028442383
0.2244,2,0.111389298573845,8,0.8247416019439697
0.2246,2,0.0980305971327176,8,0.8115079402923584
0.2248,2,0.1006060571940304,8,0.816094160079956
0.225,2,0.1015151452317473,8,0.8134374618530273
0.2252,2,0.099099290325238,8,0.8225007057189941
0.2254,2,0.102399271873641,8,0.8083932399749756
0.2256,2,0.0990309565360771,8,0.8189413547515869
0.2258,2,0.0970544484300112,8,0.8224740028381348
0.226,2,0.1021776713526788,8,0.811521053314209
0.2262,2,0.1010366615566075,8,0.8229365348815918
0.2264,2,0.098357046768018,8,0.8078701496124268
0.2266,2,0.096115115467957,8,0.8091158866882324
0.2268,2,0.1054754930481633,8,0.8192768096923828
0.227,2,0.098817271515163,8,0.8081254959106445
0.2272,2,0.0993772315541677,8,0.8080928325653076
0.2274,2,0.1024057627614919,8,0.8228740692138672
0.2276,2,0.0976535780210532,8,0.8081772327423096
0.2278,2,0.1007353274928562,8,0.8173670768737793
0.228,2,0.1081029961840788,8,0.8116116523742676
0.2282,2,0.0978149615931953,8,0.8103828430175781
0.2284,2,0.0990974748705835,8,0.812514066696167
0.2286,2,0.0992344063779725,8,0.8272616863250732
0.2288,2,0.095327886651569,8,0.8134405612945557
0.229,2,0.1051307234517041,8,0.8104848861694336
0.2292,2,0.0943675886507682,8,0.8114101886749268
0.2294,2,0.0980659234613009,8,0.8117306232452393
0.2296,2,0.1004716804641139,8,0.8134329319000244
0.2298,2,0.1038837565534568,8,0.809941291809082
0.23,2,0.0958117196136775,8,0.8067383766174316
0.2302,2,0.0985773888637756,8,0.8169398307800293
0.2304,2,0.1051778295950552,8,0.8136374950408936
0.2306,2,0.1041125523609912,8,0.8106205463409424
0.2308,2,0.1017156630745725,8,0.8082480430603027
0.231,2,0.0988644865377507,8,0.8193957805633545
0.2312,2,0.0990908647041044,8,0.8172850608825684
0.2314,2,0.112839677476423,8,0.8142592906951904
0.2316,2,0.0931413131695491,8,0.8149993419647217
0.2318,2,0.0990996108299137,8,0.8113284111022949
0.232,2,0.099094188057633,8,0.822969913482666
0.2322,2,0.0960319622824321,8,0.8183202743530273
0.2324,2,0.1026719699816732,8,0.8156552314758301
0.2326,2,0.1002646740321371,8,0.8098912239074707
0.2328,2,0.0967564349710489,8,0.8133223056793213
0.233,2,0.0960190808386638,8,0.8150229454040527
0.2332,2,0.0961175966732894,8,0.8141269683837891
0.2334,2,0.1125121824263868,8,0.8189911842346191
0.2336,2,0.1145777977267934,8,0.8187246322631836
0.2338,2,0.1013593561773483,8,0.8085637092590332
0.234,2,0.0945119520794586,8,0.8097739219665527
0.2342,2,0.0983623163085181,8,0.8173031806945801
0.2344,2,0.0966285540089274,8,0.8094799518585205
0.2346,2,0.1152839561323881,8,0.8172314167022705
0.2348,2,0.0942763623872256,8,0.8050217628479004
0.235,2,0.0949291375993276,8,0.814429759979248
0.2352,2,0.1097213598386452,8,0.8137123584747314
0.2354,2,0.0957150895517273,8,0.8268358707427979
0.2356,2,0.0987699930730603,8,0.806635856628418
0.2358,2,0.0995713312103756,8,0.8212997913360596
0.236,2,0.099297552380922,8,0.8150405883789062
0.2362,2,0.0961514290367455,8,0.812612771987915
0.2364,2,0.0972259708096065,8,0.8137524127960205
0.2366,2,0.1062008644162442,8,0.8095004558563232
0.2368,2,0.0972016051055106,8,0.8140718936920166
0.237,2,0.0947267028633629,8,0.8099584579467773
0.2372,2,0.0960561503101264,8,0.8638503551483154
0.2374,2,0.096080399942559,8,0.8220243453979492
0.2376,2,0.0978474181094182,8,0.8144493103027344
0.2378,2,0.0961718953671848,8,0.8120417594909668
0.238,2,0.1144870848500931,8,0.8142204284667969
0.2382,2,0.0929868920838604,8,0.8180561065673828
0.2384,2,0.106400563079746,8,0.8160738945007324
0.2386,2,0.0968541107375085,8,0.8223364353179932
0.2388,2,0.0981448416038702,8,0.811927080154419
0.239,2,0.0971966563448363,8,0.8093376159667969
0.2392,2,0.0967154356958363,8,0.8187017440795898
0.2394,2,0.0983971036157733,8,0.8144819736480713
0.2396,2,0.0936779237332,8,0.8132164478302002
0.2398,2,0.096766800257843,8,0.8305480480194092
0.24,2,0.1031368266793543,8,0.8105666637420654
0.2402,2,0.1000222429898809,8,0.8088679313659668
0.2404,2,0.1006640954392018,8,0.8143312931060791
0.2406,2,0.0968607438699996,8,0.8116917610168457
0.2408,2,0.1008248487532491,8,0.8063135147094727
0.241,2,0.103918123363029,8,0.8125176429748535
0.2412,2,0.1054649547318947,8,0.8123223781585693
0.2414,2,0.0929588494121155,8,0.8120286464691162
0.2416,2,0.0954329726298113,8,0.8149697780609131
0.2418,2,0.0988114042347878,8,0.8178901672363281
0.242,2,0.1037019911143669,8,0.8176994323730469
0.2422,2,0.1077790878869847,8,0.8166005611419678
0.2424,2,0.0950347096337855,8,0.8156063556671143
0.2426,2,0.102227985149081,8,0.821516752243042
0.2428,2,0.1084662680411449,8,0.8077447414398193
0.243,2,0.0959988802996054,8,0.8157713413238525
0.2432,2,0.0930504157877444,8,0.8179829120635986
0.2434,2,0.0995065617978095,8,0.8123304843902588
0.2436,2,0.0934067704131858,8,0.8231091499328613
0.2438,2,0.0959151414283543,8,0.8178999423980713
0.244,2,0.0987131732807069,8,0.8156611919403076
0.2442,2,0.0975246315176125,8,0.8146052360534668
0.2444,2,0.1003165779319252,8,0.8104844093322754
0.2446,2,0.0902576425696846,8,0.8152651786804199
0.2448,2,0.0910845709958679,8,0.8117325305938721
0.245,2,0.0927149729684188,8,0.8143777847290039
0.2452,2,0.0938720667246992,8,0.8115012645721436
0.2454,2,0.0968977113706807,8,0.8168017864227295
0.2456,2,0.0960459230177631,8,0.8129005432128906
0.2458,2,0.0990243405247424,8,0.8114364147186279
0.246,2,0.100287263571916,8,0.8142862319946289
0.2462,2,0.0908110863063328,8,0.8289051055908203
0.2464,2,0.0955121965401294,8,0.8160009384155273
0.2466,2,0.0895198478809223,8,0.8114612102508545
0.2468,2,0.0964128767330657,8,0.8153061866760254
0.247,2,0.1036660106106955,8,0.8056092262268066
0.2472,2,0.0996778521501964,8,0.818392276763916
0.2474,2,0.0969790212479489,8,0.817798376083374
0.2476,2,0.0931708438650998,8,0.812201738357544
0.2478,2,0.1012555334168482,8,0.8092079162597656
0.248,2,0.0900372912679119,8,0.8232605457305908
0.2482,2,0.0925267411139354,8,0.8152251243591309
0.2484,2,0.0986922829596104,8,0.8205325603485107
0.2486,2,0.0958708979211644,8,0.8137907981872559
0.2488,2,0.0897221630124839,8,0.8180830478668213
0.249,2,0.0978471900737971,8,0.8244163990020752
0.2492,2,0.111445489905969,8,0.8169314861297607
0.2494,2,0.1010969591955729,8,0.8201820850372314
0.2496,2,0.0901259191278387,8,0.8108322620391846
0.2498,2,0.0921558246640004,8,0.8148891925811768
0.25,2,0.0945208520856019,8,0.8108174800872803
0.2502,2,0.1056383774878343,8,0.8221988677978516
0.2504,2,0.0947344976608269,8,0.8106412887573242
0.2506,2,0.0984714288306381,8,0.8146870136260986
0.2508,2,0.0892994189441785,8,0.8097810745239258
0.251,2,0.1016189539617873,8,0.8106808662414551
0.2512,2,0.0938881776780953,8,0.8069667816162109
0.2514,2,0.0953951249258473,8,0.8072154521942139
0.2516,2,0.1003750607981552,8,0.8227536678314209
0.2518,2,0.0988211830883609,8,0.8197817802429199
0.252,2,0.0928043190822625,8,0.8114626407623291
0.2522,2,0.0968000478609376,8,0.8206183910369873
0.2524,2,0.098636122660085,8,0.8147304058074951
0.2526,2,0.0895030528640742,8,0.8133907318115234
0.2528,2,0.0874529715547974,8,0.8094031810760498
0.253,2,0.0898582361338628,8,0.8218820095062256
0.2532,2,0.0870708864592531,8,0.8132355213165283
0.2534,2,0.0947486976901389,8,0.816497802734375
0.2536,2,0.0888607704981638,8,0.8152093887329102
0.2538,2,0.0991278239729849,8,0.8078501224517822
0.254,2,0.0983790679427546,8,0.8238503932952881
0.2542,2,0.0945090140994332,8,0.810089111328125
0.2544,2,0.0943270044356278,8,0.8235015869140625
0.2546,2,0.0888166696545439,8,0.815122127532959
0.2548,2,0.0967487333337632,8,0.8132658004760742
0.255,2,0.0928024793669369,8,0.8142306804656982
0.2552,2,0.1032271596160273,8,0.8127706050872803
0.2554,2,0.0974125418290881,8,0.8334372043609619
0.2556,2,0.0909723356145788,8,0.8127281665802002
0.2558,2,0.097458197795895,8,0.8182306289672852
0.256,2,0.0871311550556659,8,0.8218872547149658
0.2562,2,0.0937698741476029,8,0.8063044548034668
0.2564,2,0.0891417180409838,8,0.8234515190124512
0.2566,2,0.0977123916747524,8,0.8473515510559082
0.2568,2,0.0934470267838447,8,0.8137996196746826
0.257,2,0.0890273005396996,8,0.8097596168518066
0.2572,2,0.1057643771961554,8,0.8153860569000244
0.2574,2,0.1059294201847636,8,0.8220596313476562
0.2576,2,0.0993292517577948,8,0.8278830051422119
0.2578,2,0.0906142902749104,8,0.8215014934539795
0.258,2,0.1000708624586464,8,0.8106498718261719
0.2582,2,0.0887540807276425,8,0.8119566440582275
0.2584,2,0.089422529677466,8,1.2912919521331787
0.2586,2,0.0891266343031109,8,1.2841713428497314
0.2588,2,0.0883018350521355,8,0.8136045932769775
0.259,2,0.0874671960201355,8,0.8597607612609863
0.2592,2,0.0894045660028383,8,0.8151209354400635
0.2594,2,0.086410806646627,8,0.816735029220581
0.2596,2,0.0951087194370972,8,0.8112955093383789
0.2598,2,0.09370849044974,8,0.8110172748565674
0.26,2,0.0910826926926975,8,0.8097279071807861
0.2602,2,0.1026606307282725,8,0.826385498046875
0.2604,2,0.0914080256842866,8,0.825462818145752
0.2606,2,0.0904318401530906,8,0.8232200145721436
0.2608,2,0.092641760092223,8,0.8267266750335693
0.261,2,0.1010824076750925,8,0.8128972053527832
0.2612,2,0.0931980034181922,8,0.8285672664642334
0.2614,2,0.0881071251730957,8,0.8064877986907959
0.2616,2,0.0997306465059849,8,1.322498798370361
0.2618,2,0.08990935693969,8,1.2910702228546145
0.262,2,0.1022808876974854,8,0.8228960037231445
0.2622,2,0.0946202606944966,8,0.8209149837493896
0.2624,2,0.0935924920850405,8,0.8240976333618164
0.2626,2,0.0912073542695435,8,0.8181867599487305
0.2628,2,0.0876707959305943,8,0.8085472583770752
0.263,2,0.092837909844626,8,0.8071901798248291
0.2632,2,0.0939879370063798,8,0.8213109970092773
0.2634,2,0.0875639909109998,8,0.8065121173858643
0.2636,2,0.0943072906440156,8,0.8213715553283691
0.2638,2,0.1087084805618096,8,0.8160457611083984
0.264,2,0.085780377915362,8,0.8175985813140869
0.2642,2,0.0889128067552208,8,0.8055453300476074
0.2644,2,0.1245061962569882,8,0.8062217235565186
0.2646,2,0.0866303238355908,8,0.7978086471557617
0.2648,2,0.0927932259692626,8,0.8108615875244141
0.265,2,0.0870939647712605,8,0.8179090023040771
0.2652,2,0.0910763148427128,8,0.8130512237548828
0.2654,2,0.087003250277486,8,0.8179745674133301
0.2656,2,0.0892075877169138,8,0.8124563694000244
0.2658,2,0.0963013539019042,8,0.8081727027893066
0.266,2,0.0913714922770728,8,0.8173518180847168
0.2662,2,0.0942086348329231,8,1.2796566486358645
0.2664,2,0.0920405184549719,8,1.293588161468506
0.2666,2,0.0931178739499637,8,0.8128364086151123
0.2668,2,0.0892029724073606,8,0.8290305137634277
0.267,2,0.0896232866931228,8,0.8199589252471924
0.2672,2,0.0891603416375397,8,0.8187909126281738
0.2674,2,0.0883624200508742,8,0.8428463935852051
0.2676,2,0.093108623981258,8,0.82177734375
0.2678,2,0.0843928110073359,8,0.804706335067749
0.268,2,0.0905471881651656,8,0.8081483840942383
0.2682,2,0.0917744512445293,8,0.821739673614502
0.2684,2,0.0928695666017398,8,0.8118546009063721
0.2686,2,0.0940348125057592,8,0.8217711448669434
0.2688,2,0.0862471358202856,8,0.8109912872314453
0.269,2,0.1020974784562446,8,0.8184382915496826
0.2692,2,0.0899541117685054,8,0.8128855228424072
0.2694,2,0.0897744930958707,8,1.3506054878234863
0.2696,2,0.0852854224613933,8,1.2812221050262451
0.2698,2,0.0952163566308752,8,0.812258243560791
0.27,2,0.0913040422711013,8,0.8468165397644043
0.2702,2,0.0856644341696471,8,0.8117842674255371
0.2704,2,0.0975343753646929,8,0.8185739517211914
0.2706,2,0.0927962498696412,8,0.8133788108825684
0.2708,2,0.0920624638784029,8,0.8157243728637695
0.271,2,0.0927898794970588,8,0.8082427978515625
0.2712,2,0.0876211932291191,8,0.8141655921936035
0.2714,2,0.0955288385721073,8,0.8232018947601318
0.2716,2,0.0897517991676103,8,0.8185439109802246
0.2718,2,0.0953007794667862,8,0.8265559673309326
0.272,2,0.0999469768547287,8,0.8107080459594727
0.2722,2,0.0899689893618081,8,0.8255918025970459
0.2724,2,0.0881024153464409,8,0.8672029972076416
0.2726,2,0.0866558228888711,8,0.8081426620483398
0.2728,2,0.0846982698282364,8,0.8238852024078369
0.273,2,0.0973515989695131,8,0.8359100818634033
0.2732,2,0.0892465342160388,8,0.811143159866333
0.2734,2,0.0914033394411493,8,0.8103320598602295
0.2736,2,0.0921722612540749,8,0.8177478313446045
0.2738,2,0.0921184110599525,8,0.8108932971954346
0.274,2,0.1019927917717661,8,1.2990505695343018
0.2742,2,0.0834236255608138,8,1.2926127910614014
0.2744,2,0.0850593043583383,8,0.8176984786987305
0.2746,2,0.0943418579971377,8,0.8317515850067139
0.2748,2,0.0878349016822997,8,0.8202614784240723
0.275,2,0.0913364219721137,8,0.8169682025909424
0.2752,2,0.083949936115836,8,0.8224925994873047
0.2754,2,0.0868264420938795,8,0.8116285800933838
0.2756,2,0.0857836763559583,8,0.8155944347381592
0.2758,2,0.0848317530825182,8,0.8085708618164062
0.276,2,0.108272332678266,8,0.8174662590026855
0.2762,2,0.0973239714168476,8,0.8167345523834229
0.2764,2,0.1024917726198087,8,0.8155181407928467
0.2766,2,0.0943281156855161,8,0.8166823387145996
0.2768,2,0.097198914874099,8,0.8134567737579346
0.277,2,0.0899840541046416,8,0.8070902824401855
0.2772,2,0.0914887187737649,8,1.312049388885498
0.2774,2,0.102926530125893,8,1.2866017818450928
0.2776,2,0.0916309126751502,8,1.2997915744781494
0.2778,2,0.0932697821898143,8,1.313258409500122
0.278,2,0.0902345412829282,8,1.3296616077423096
0.2782,2,0.0947983705898363,8,0.8208954334259033
0.2784,2,0.0923667503450176,8,0.827244758605957
0.2786,2,0.0955092061043575,8,0.8210797309875488
0.2788,2,0.0863870122405773,8,0.8150358200073242
0.279,2,0.0992430741938244,8,0.8062193393707275
0.2792,2,0.0973573506114976,8,0.8094291687011719
0.2794,2,0.0962439162872591,8,0.8024945259094238
0.2796,2,0.0940605397741729,8,0.8232707977294922
0.2798,2,0.0838675492612425,8,0.8307747840881348
0.28,2,0.0859568930007017,8,0.8265466690063477
0.2802,2,0.0962612224562782,8,0.8288099765777588
0.2804,2,0.0901447415313075,8,0.8143558502197266
0.2806,2,0.0901843585005418,8,0.814572811126709
0.2808,2,0.0918939184959279,8,0.8149621486663818
0.281,2,0.0962131448079281,8,1.2925536632537842
0.2812,2,0.0858833700921101,8,1.3237717151641846
0.2814,2,0.0978776479168011,8,0.8111217021942139
0.2816,2,0.0797750923803541,8,0.8245551586151123
0.2818,2,0.0827344922671147,8,0.8277344703674316
0.282,2,0.0824526081707985,8,0.8191413879394531
0.2822,2,0.0937160241883136,8,0.8269813060760498
0.2824,2,0.0893025807994129,8,0.8115987777709961
0.2826,2,0.0874176411733762,8,0.8172993659973145
0.2828,2,0.0809830766743162,8,0.8132636547088623
0.283,2,0.0937716690282043,8,0.8107526302337646
0.2832,2,0.0984283870457093,8,0.8158345222473145
0.2834,2,0.0961208195613603,8,0.8123908042907715
0.2836,2,0.0883315849597334,8,0.8167228698730469
0.2838,2,0.093596924910287,8,0.8082704544067383
0.284,2,0.0874329803901436,8,0.8107132911682129
0.2842,2,0.0882802315097295,8,0.8193082809448242
0.2844,2,0.0921536715136186,8,0.8151705265045166
0.2846,2,0.0871610974709052,8,0.8113577365875244
0.2848,2,0.0941634793595489,8,0.8229243755340576
0.285,2,0.0815252357700422,8,1.3398878574371338
0.2852,2,0.0825825131164348,8,1.2917201519012451
0.2854,2,0.0913748486849928,8,0.8116016387939453
0.2856,2,0.0960548791614733,8,0.8365781307220459
0.2858,2,0.0863514828479543,8,0.8175089359283447
0.286,2,0.0950891733101971,8,0.8160338401794434
0.2862,2,0.0967191229406752,8,0.8157005310058594
0.2864,2,0.0932307923535227,8,0.8139526844024658
0.2866,2,0.0861093003176221,8,0.8162035942077637
0.2868,2,0.0858355942515728,8,0.8391599655151367
0.287,2,0.0978441066384617,8,0.8108804225921631
0.2872,2,0.0885917940161345,8,0.8156797885894775
0.2874,2,0.0833061110101575,8,0.8078181743621826
0.2876,2,0.095000877915706,8,0.8072419166564941
0.2878,2,0.0926675997447124,8,0.8479421138763428
0.288,2,0.0829679482303551,8,0.8134653568267822
0.2882,2,0.0871424212441449,8,0.8240311145782471
0.2884,2,0.0870826182438205,8,0.8124306201934814
0.2886,2,0.0865457224171267,8,0.8248856067657471
0.2888,2,0.0845110442609014,8,0.8109579086303711
0.289,2,0.0883992064083414,8,1.298034906387329
0.2892,2,0.0903199862967855,8,1.3117475509643557
0.2894,2,0.0833799841719974,8,1.3064959049224854
0.2896,2,0.0841798861055519,8,1.3017332553863523
0.2898,2,0.0982452528640085,8,1.2818727493286133
0.29,2,0.0926558445441986,8,0.8182296752929688
0.2902,2,0.0870267818096263,8,0.821972131729126
0.2904,2,0.0928306154216686,8,0.8207676410675049
0.2906,2,0.0932148852743879,8,0.8110804557800293
0.2908,2,0.0942032514502224,8,0.8200404644012451
0.291,2,0.0829918635622211,8,0.8127164840698242
0.2912,2,0.0950575959634053,8,0.8202612400054932
0.2914,2,0.0930400644806671,8,0.8150365352630615
0.2916,2,0.0822683372625009,8,0.8119018077850342
0.2918,2,0.0883549777018957,8,0.8205723762512207
0.292,2,0.0880113989571694,8,0.8143677711486816
0.2922,2,0.0851141997022174,8,0.8093228340148926
0.2924,2,0.0832388056154155,8,0.8125221729278564
0.2926,2,0.0854424250733067,8,0.8100450038909912
0.2928,2,0.0858088824649822,8,0.8201050758361816
0.293,2,0.0899996933063564,8,0.8230226039886475
0.2932,2,0.0891897528548942,8,0.8182258605957031
0.2934,2,0.0845356502597489,8,0.8165853023529053
0.2936,2,0.087533196488502,8,0.8170304298400879
0.2938,2,0.0852221312331814,8,0.8279826641082764
0.294,2,0.0918525171073057,8,0.8191947937011719
0.2942,2,0.0875723709975787,8,0.8198845386505127
0.2944,2,0.0925406495293993,8,0.8192603588104248
0.2946,2,0.0824534702138384,8,0.8147342205047607
0.2948,2,0.0805986316628717,8,0.824066162109375
0.295,2,0.0858527717896716,8,0.8093419075012207
0.2952,2,0.0797991086704503,8,0.8284556865692139
0.2954,2,0.0952116538340921,8,0.8125407695770264
0.2956,2,0.0916156847174862,8,0.8123641014099121
0.2958,2,0.0890752890814765,8,0.8174829483032227
0.296,2,0.0805925093192847,8,0.8180210590362549
0.2962,2,0.0809696428795477,8,0.8094289302825928
0.2964,2,0.0915238615047161,8,0.8336212635040283
0.2966,2,0.0818672017406639,8,0.8194727897644043
0.2968,2,0.0903830824616023,8,0.8155825138092041
0.297,2,0.0905339029307625,8,0.8076040744781494
0.2972,2,0.0912722266118847,8,0.8134860992431641
0.2974,2,0.0855820199831053,8,0.8249166011810303
0.2976,2,0.0779932128954768,8,0.8136062622070312
0.2978,2,0.0878310629301485,8,0.8249552249908447
0.298,2,0.0868260546252304,8,0.8195819854736328
